depth_um,-85.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,75.000000,85.000000,105.000000
21.9,0.0,0.0,0.0,0.0,0.0,0.0,25031339.03133903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.1,0.0,0.0,0.0,0.0,0.0,166951.56695156696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,0.0,0.0,22939102.564102564,0.0,0.0,0.0,166737.89173789174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.7,0.0,0.0,6929843.304843305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,0.0,0.0,0.0,0.0,0.0,0.0,27362179.487179488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3579059.829059829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0,2053810.5413105413,3337642.45014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.7,0.0,0.0,0.0,0.0,0.0,0.0,7446581.196581196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.9,0.0,0.0,0.0,0.0,0.0,0.0,6825142.45014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.1,0.0,0.0,0.0,0.0,0.0,0.0,18629273.504273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29540954.41595442,0.0,0.0,0.0,0.0,0.0,0.0
26.1,0.0,0.0,0.0,0.0,0.0,12400641.025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.3,0.0,0.0,0.0,0.0,0.0,12815669.515669515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
