# Geant4 3D energy deposition grid (sparse, non-zero cells only)
# NEvents: 100000
# xy_bin_mm: 0.01  z_bin_um: 0.2
x_mm,y_mm,depth_um,edep_eV
0.0150,-0.0050,39.900,5.7256e+05
0.0150,-0.0050,40.100,4.8307e+05
0.0350,0.0250,32.900,1.4899e+04
0.0150,-0.0050,41.500,3.1912e+05
0.0150,-0.0050,41.700,3.7252e+05
0.0150,-0.0050,41.900,3.4610e+05
0.0150,-0.0050,44.300,2.1360e+05
0.0150,-0.0050,44.100,2.3486e+05
0.0150,-0.0050,43.900,1.9535e+05
0.0150,-0.0050,43.700,2.1389e+05
0.0150,-0.0050,43.500,2.6038e+05
0.0150,-0.0050,43.300,2.5776e+05
0.0150,-0.0050,43.100,2.4596e+05
0.0150,-0.0050,42.900,2.6352e+05
-0.0150,-0.0050,40.700,4.6002e+05
0.0050,0.0250,33.500,3.8157e+05
-0.0150,-0.0050,42.100,3.3549e+05
0.0050,0.0250,34.900,3.0188e+05
-0.0150,-0.0050,42.300,3.5752e+05
0.0050,0.0250,35.100,3.0498e+05
-0.0150,-0.0050,42.500,3.2035e+05
0.0050,0.0250,35.300,2.7822e+05
-0.0150,-0.0050,42.700,3.2973e+05
0.0050,0.0250,35.500,3.1871e+05
-0.0150,-0.0050,42.900,2.9015e+05
0.0050,0.0250,35.700,3.4144e+05
-0.0150,-0.0050,43.100,2.9443e+05
0.0050,0.0250,35.900,2.8455e+05
-0.0150,-0.0050,43.300,2.5586e+05
0.0050,0.0250,36.100,2.5864e+05
-0.0050,0.0150,36.500,7.9657e+05
0.0250,-0.0250,26.900,1.2411e+05
-0.0050,0.0150,36.700,6.8428e+05
0.0250,-0.0250,27.100,9.9502e+04
-0.0050,0.0150,36.900,7.3996e+05
0.0250,-0.0250,27.300,9.6517e+04
-0.0050,0.0150,37.100,7.4244e+05
0.0250,-0.0250,27.500,1.1043e+05
-0.0050,0.0150,37.300,7.5221e+05
0.0250,-0.0250,27.700,1.1323e+05
-0.0050,0.0150,37.500,8.1098e+05
0.0250,-0.0250,27.900,1.2452e+05
-0.0050,0.0150,37.700,6.8371e+05
0.0250,-0.0250,28.100,1.1910e+05
-0.0050,0.0150,37.900,5.6829e+05
0.0250,-0.0250,28.300,1.5032e+05
-0.0050,0.0150,38.100,6.2762e+05
0.0250,-0.0250,28.500,1.0523e+05
-0.0050,0.0150,38.300,6.8310e+05
0.0250,-0.0250,28.700,1.1105e+05
-0.0050,0.0150,38.500,6.7248e+05
0.0250,-0.0250,28.900,9.4868e+04
-0.0050,0.0150,38.700,6.7674e+05
0.0250,-0.0250,29.100,1.3147e+05
-0.0050,0.0150,38.900,6.3060e+05
0.0250,-0.0250,29.300,9.4576e+04
-0.0050,0.0150,39.500,6.2802e+05
0.0250,-0.0250,29.900,8.1032e+04
-0.0050,0.0150,39.700,5.7380e+05
0.0250,-0.0250,30.100,8.6460e+04
-0.0050,0.0150,39.900,5.2984e+05
0.0250,-0.0250,30.300,6.2374e+04
-0.0050,0.0150,40.100,4.8035e+05
0.0250,-0.0250,30.500,8.5122e+04
-0.0050,0.0150,40.300,5.6450e+05
0.0250,-0.0250,30.700,6.7740e+04
-0.0050,0.0150,40.500,5.6316e+05
0.0250,-0.0250,30.900,9.3312e+04
-0.0050,0.0150,40.700,5.3665e+05
0.0250,-0.0250,31.100,6.4523e+04
-0.0050,0.0150,40.900,5.4207e+05
0.0250,-0.0250,31.300,6.6606e+04
-0.0050,0.0150,41.100,4.2030e+05
0.0250,-0.0250,31.500,5.7312e+04
-0.0050,0.0150,41.300,4.0116e+05
0.0250,-0.0250,31.700,5.8208e+04
-0.0050,0.0150,41.500,3.7609e+05
0.0250,-0.0250,31.900,3.8128e+04
-0.0050,0.0150,41.700,4.2662e+05
0.0250,-0.0250,32.100,5.2928e+04
-0.0050,0.0150,41.900,3.8698e+05
0.0250,-0.0250,32.300,8.2481e+04
-0.0050,0.0150,42.100,3.0427e+05
0.0250,-0.0250,32.500,6.9542e+04
0.0050,-0.0150,31.500,1.4659e+06
0.0250,0.0150,24.300,4.3800e+05
0.0050,-0.0150,32.300,1.3485e+06
0.0250,0.0150,25.100,4.8646e+05
0.0050,-0.0150,32.500,1.1843e+06
0.0250,0.0150,25.300,5.1024e+05
0.0050,0.0150,39.300,4.7821e+05
0.0050,0.0150,39.500,4.3566e+05
0.0050,0.0150,39.700,4.5827e+05
0.0050,0.0150,39.900,4.3449e+05
0.0050,0.0150,40.100,4.6376e+05
0.0050,0.0150,40.300,5.6061e+05
0.0050,0.0150,40.500,4.6393e+05
0.0050,0.0150,40.700,4.5924e+05
0.0050,0.0150,40.900,3.9734e+05
0.0050,0.0150,41.100,4.6517e+05
0.0050,0.0150,41.300,4.0659e+05
0.0050,0.0150,41.500,3.7672e+05
0.0050,0.0150,41.700,4.2838e+05
-0.0050,0.0150,42.300,2.8104e+05
0.0250,-0.0250,32.700,1.1755e+05
-0.0050,0.0150,42.500,2.8826e+05
0.0250,-0.0250,32.900,7.2115e+04
-0.0050,0.0150,42.700,3.2376e+05
0.0250,-0.0250,33.100,6.2052e+04
-0.0050,0.0150,42.900,2.9149e+05
0.0250,-0.0250,33.300,4.5817e+04
-0.0050,0.0150,43.100,3.4336e+05
0.0250,-0.0250,33.500,4.8347e+04
-0.0050,0.0150,43.300,2.6125e+05
0.0250,-0.0250,33.700,3.3641e+04
-0.0050,0.0150,43.500,2.0911e+05
0.0250,-0.0250,33.900,6.3869e+04
0.0050,-0.0150,31.700,1.3742e+06
0.0250,0.0150,24.500,4.2254e+05
0.0050,-0.0150,31.900,1.4761e+06
0.0250,0.0150,24.700,4.6769e+05
0.0050,-0.0150,32.100,1.4350e+06
0.0250,0.0150,24.900,4.5514e+05
0.0050,-0.0150,32.700,1.1666e+06
0.0250,0.0150,25.500,4.8560e+05
0.0150,-0.0250,37.500,1.4718e+05
0.0150,-0.0250,37.700,9.6339e+04
0.0150,-0.0250,37.900,1.2431e+05
0.0150,-0.0250,38.100,1.1327e+05
0.0150,-0.0250,38.300,7.9944e+04
0.0150,-0.0250,38.500,9.3853e+04
0.0150,-0.0250,38.700,9.5985e+04
0.0350,0.0050,31.500,5.8228e+04
0.0150,-0.0250,38.900,5.3615e+04
0.0350,0.0050,31.700,6.3892e+04
0.0150,-0.0250,39.100,5.9690e+04
0.0350,0.0050,31.900,4.9649e+04
-0.0150,0.0150,7.300,7.4914e+05
-0.0150,0.0150,7.100,8.0286e+05
-0.0150,0.0150,6.900,8.2810e+05
-0.0050,0.0250,35.700,2.6788e+05
0.0250,-0.0150,26.100,4.6909e+05
-0.0250,-0.0050,6.100,4.9901e+05
-0.0250,-0.0050,5.900,5.8035e+05
-0.0250,-0.0050,5.700,4.8308e+05
-0.0250,-0.0050,5.500,4.3453e+05
-0.0250,-0.0050,5.300,4.0508e+05
-0.0250,-0.0050,5.100,4.4971e+05
-0.0250,-0.0050,4.900,5.3785e+05
-0.0250,-0.0050,4.700,3.5459e+05
-0.0250,-0.0050,4.500,3.8706e+05
-0.0250,-0.0050,4.300,4.3620e+05
-0.0250,-0.0050,4.100,3.4021e+05
-0.0250,-0.0050,3.900,3.5910e+05
-0.0250,-0.0050,3.700,4.0578e+05
-0.0250,-0.0050,3.500,3.9126e+05
-0.0250,-0.0050,3.300,3.5928e+05
-0.0250,-0.0050,3.100,3.8475e+05
-0.0250,-0.0050,2.900,4.3598e+05
-0.0250,-0.0050,2.700,4.1606e+05
-0.0250,-0.0050,2.500,4.2169e+05
-0.0250,-0.0050,2.300,2.7650e+05
-0.0250,-0.0050,2.100,3.1787e+05
-0.0250,-0.0050,1.900,2.6557e+05
0.0250,-0.0150,30.500,3.4710e+05
0.0450,0.0150,23.300,7.6824e+03
0.0250,-0.0150,30.700,3.3502e+05
0.0450,0.0150,23.500,1.1339e+04
0.0250,-0.0150,30.900,3.4432e+05
0.0450,0.0150,23.700,2.2709e+04
0.0250,-0.0150,31.100,2.9915e+05
0.0250,-0.0150,31.300,2.5031e+05
0.0250,-0.0150,31.500,2.6032e+05
0.0250,-0.0150,31.700,2.5170e+05
0.0250,-0.0150,31.900,2.9185e+05
0.0250,-0.0150,32.100,3.4473e+05
0.0250,-0.0150,32.300,2.6509e+05
0.0250,-0.0150,32.500,2.3438e+05
0.0250,-0.0150,32.700,2.8583e+05
0.0250,-0.0150,32.900,2.5267e+05
0.0250,-0.0050,24.500,8.0922e+05
-0.0250,0.0050,41.300,1.4649e+05
-0.0050,0.0350,34.100,6.8809e+04
0.0250,-0.0050,24.700,8.2600e+05
-0.0250,0.0050,41.500,1.0514e+05
-0.0050,0.0350,34.300,7.2253e+04
0.0250,-0.0050,24.900,6.9867e+05
-0.0250,0.0050,41.700,1.1669e+05
-0.0050,0.0350,34.500,5.5351e+04
0.0250,-0.0050,25.100,6.9538e+05
-0.0250,0.0050,41.900,6.5507e+04
0.0250,-0.0050,25.300,6.9376e+05
-0.0250,0.0050,42.100,6.8275e+04
0.0250,-0.0050,25.500,7.1229e+05
-0.0250,0.0050,42.300,9.7212e+04
0.0250,-0.0050,25.700,7.2254e+05
-0.0050,0.0350,35.300,4.2182e+04
-0.0250,0.0050,42.500,7.5996e+04
0.0250,-0.0050,25.900,7.2472e+05
-0.0050,0.0350,35.500,5.8990e+04
0.0050,-0.0350,33.100,8.1650e+04
-0.0250,0.0050,42.700,7.3582e+04
0.0250,-0.0050,26.100,7.2538e+05
-0.0050,0.0350,35.700,3.1025e+04
0.0050,-0.0350,33.300,7.6718e+04
-0.0250,0.0050,42.900,4.9442e+04
0.0250,-0.0050,26.300,6.8170e+05
-0.0050,0.0350,35.900,5.9672e+04
0.0050,-0.0350,33.500,7.0249e+04
-0.0250,0.0050,43.100,6.1737e+04
0.0250,-0.0050,26.500,7.3472e+05
0.0050,-0.0350,33.700,6.7997e+04
-0.0250,0.0050,43.300,7.6573e+04
0.0250,-0.0050,26.700,6.2342e+05
0.0050,-0.0350,33.900,7.6044e+04
-0.0250,0.0050,43.500,8.3678e+04
0.0250,-0.0050,26.900,6.6556e+05
0.0050,-0.0350,34.100,7.5640e+04
-0.0250,0.0050,43.700,4.8198e+04
0.0250,-0.0050,27.100,6.0084e+05
0.0050,-0.0350,34.300,5.2940e+04
-0.0250,0.0050,43.900,8.0262e+04
0.0250,-0.0050,27.300,7.0225e+05
0.0050,-0.0350,34.500,4.9230e+04
-0.0250,0.0050,44.100,7.6775e+04
0.0250,-0.0050,27.500,8.0832e+05
0.0050,-0.0350,34.700,9.0036e+04
-0.0250,0.0050,44.300,3.2189e+04
0.0250,-0.0050,27.700,7.1236e+05
0.0050,-0.0350,34.900,6.0157e+04
-0.0250,0.0050,44.500,4.1292e+04
0.0250,-0.0050,27.900,6.3938e+05
0.0050,-0.0350,35.100,6.4826e+04
-0.0250,0.0050,44.700,7.2183e+04
0.0250,-0.0050,28.100,7.0810e+05
-0.0250,0.0050,44.900,3.2652e+04
0.0250,-0.0050,28.300,7.2688e+05
-0.0250,0.0050,45.100,2.7331e+04
0.0250,-0.0050,28.500,5.8987e+05
-0.0250,0.0050,45.300,1.9851e+04
0.0050,-0.0350,35.700,3.9562e+04
0.0250,-0.0050,28.700,6.5357e+05
-0.0250,0.0050,45.500,1.7814e+04
0.0050,-0.0350,35.900,3.4271e+04
0.0250,-0.0050,28.900,6.3655e+05
-0.0250,0.0050,45.700,3.0031e+04
0.0050,-0.0350,36.100,3.7660e+04
0.0250,-0.0050,29.100,6.8628e+05
-0.0250,0.0050,45.900,2.7825e+04
0.0050,-0.0350,36.300,7.1205e+04
0.0250,-0.0050,29.300,6.6794e+05
-0.0250,0.0050,46.100,3.9771e+04
0.0050,-0.0350,36.500,4.5198e+04
0.0250,-0.0050,29.500,6.2697e+05
-0.0250,0.0050,46.300,2.6121e+04
0.0050,-0.0350,36.700,3.7399e+04
0.0250,-0.0050,29.700,6.1167e+05
-0.0250,0.0050,46.500,3.0623e+04
0.0250,-0.0050,29.900,6.3801e+05
-0.0250,0.0050,46.700,2.2172e+04
0.0250,-0.0050,30.100,6.5086e+05
0.0250,-0.0050,30.300,6.6837e+05
0.0050,-0.0350,37.500,2.2575e+04
0.0250,-0.0050,30.500,4.9717e+05
0.0050,-0.0350,37.700,3.8373e+04
0.0250,-0.0050,30.700,6.3951e+05
0.0250,-0.0050,30.900,6.2084e+05
0.0250,-0.0050,31.100,5.5812e+05
0.0250,-0.0050,31.300,5.0002e+05
0.0250,-0.0050,31.500,5.2655e+05
0.0250,-0.0050,31.700,5.3110e+05
0.0250,-0.0050,31.900,5.7148e+05
0.0250,-0.0050,32.100,6.4359e+05
-0.0150,0.0150,2.700,4.9673e+05
-0.0150,0.0150,2.500,4.7947e+05
-0.0150,0.0150,2.300,4.1379e+05
-0.0150,0.0150,2.100,4.2043e+05
-0.0150,0.0150,1.900,3.8776e+05
-0.0350,-0.0150,9.100,1.1603e+05
0.0050,-0.0050,40.500,6.9965e+05
0.0250,0.0250,33.300,7.6405e+04
0.0050,-0.0050,40.700,7.0638e+05
0.0250,0.0250,33.500,1.1880e+05
0.0050,-0.0050,40.900,7.2693e+05
0.0050,-0.0050,41.100,7.2908e+05
0.0050,-0.0050,41.300,7.4585e+05
0.0150,-0.0250,29.100,4.1638e+05
-0.0150,0.0150,38.700,3.5610e+05
0.0350,0.0050,21.900,1.3434e+05
0.0150,-0.0250,29.300,3.3570e+05
0.0350,0.0050,22.100,1.5974e+05
-0.0150,0.0150,38.900,3.8818e+05
0.0150,-0.0250,29.500,3.4308e+05
0.0350,0.0050,22.300,1.3962e+05
-0.0150,0.0150,39.100,4.1703e+05
0.0150,-0.0250,29.700,3.0684e+05
0.0350,0.0050,22.500,1.4849e+05
-0.0150,0.0150,39.300,3.8962e+05
0.0150,-0.0250,34.100,2.4938e+05
0.0350,0.0050,26.900,1.1561e+05
-0.0150,0.0150,43.700,1.6634e+05
0.0150,-0.0250,34.300,2.2057e+05
0.0350,0.0050,27.100,1.1969e+05
-0.0150,0.0150,43.900,1.0766e+05
0.0150,-0.0250,34.500,1.7243e+05
0.0350,0.0050,27.300,1.1339e+05
0.0150,-0.0250,34.700,2.1790e+05
0.0350,0.0050,27.500,1.2196e+05
0.0150,-0.0250,34.900,2.0148e+05
0.0350,0.0050,27.700,1.3955e+05
0.0150,-0.0250,35.100,1.6390e+05
0.0350,0.0050,27.900,1.3100e+05
0.0150,-0.0250,35.300,1.6339e+05
0.0350,0.0050,28.100,1.0980e+05
0.0150,-0.0250,35.500,1.5411e+05
0.0350,0.0050,28.300,1.0872e+05
-0.0150,0.0150,45.100,6.6593e+04
0.0150,-0.0250,35.700,1.2660e+05
0.0350,0.0050,28.500,1.1474e+05
-0.0150,0.0150,45.300,8.3092e+04
0.0150,-0.0250,35.900,1.0533e+05
0.0350,0.0050,28.700,1.0984e+05
-0.0150,0.0150,45.500,9.4235e+04
0.0150,-0.0250,36.100,1.4570e+05
0.0350,0.0050,28.900,1.3128e+05
-0.0150,0.0150,45.700,7.4988e+04
0.0150,-0.0250,36.300,1.5181e+05
-0.0150,0.0150,45.900,4.9795e+04
0.0150,-0.0250,36.500,1.4960e+05
-0.0150,0.0150,46.100,6.6971e+04
0.0150,-0.0250,36.700,1.8561e+05
-0.0150,0.0150,46.300,7.3250e+04
0.0150,-0.0250,36.900,1.3610e+05
0.0150,-0.0250,37.100,1.6270e+05
0.0150,-0.0250,37.300,1.4880e+05
0.0250,-0.0050,33.700,5.2177e+05
0.0250,-0.0050,33.900,4.8943e+05
0.0250,-0.0050,34.100,3.8297e+05
0.0250,-0.0050,34.300,3.8970e+05
0.0350,0.0150,26.100,1.2207e+05
0.0150,-0.0150,33.300,5.8099e+05
0.0350,0.0150,25.900,7.1156e+04
0.0150,-0.0150,33.100,7.3035e+05
0.0350,0.0150,25.700,1.1366e+05
0.0150,-0.0150,32.900,8.2906e+05
-0.1050,-0.0550,22.500,4.7112e+03
0.0350,0.0150,25.500,1.6864e+05
0.0150,-0.0150,32.700,9.3011e+05
-0.1050,-0.0550,22.300,1.8979e+03
0.0350,0.0150,25.300,8.0529e+04
0.0150,-0.0150,32.500,8.0394e+05
-0.1050,-0.0550,22.100,8.0720e+01
0.0350,0.0150,25.100,1.1021e+05
0.0150,-0.0150,32.300,7.2162e+05
0.0350,0.0150,24.900,8.0854e+04
0.0150,-0.0150,32.100,8.0322e+05
0.0350,0.0150,24.700,6.5772e+04
0.0150,-0.0150,31.900,7.2093e+05
0.0350,0.0150,24.500,1.1105e+05
0.0150,-0.0150,31.700,7.6997e+05
0.0350,0.0150,24.300,1.0566e+05
0.0150,-0.0150,31.500,8.8715e+05
0.0350,0.0150,24.100,1.2033e+05
0.0150,-0.0150,31.300,7.2101e+05
-0.0050,0.0050,44.900,3.9549e+05
0.0150,0.0350,37.700,4.1476e+03
-0.0050,0.0050,45.100,3.9023e+05
0.0150,0.0350,37.900,2.4016e+03
-0.0050,0.0050,45.300,3.4850e+05
0.0150,0.0350,38.100,1.6710e+03
-0.0050,0.0050,45.500,3.0243e+05
0.0150,0.0350,38.300,1.4329e+03
-0.0050,0.0050,45.700,2.7614e+05
0.0150,0.0350,38.500,2.3183e+03
-0.0050,0.0050,45.900,2.5457e+05
0.0150,0.0350,38.700,2.4738e+03
-0.0050,0.0050,46.100,2.4868e+05
0.0150,0.0350,38.900,3.1038e+03
-0.0050,0.0050,46.300,2.2646e+05
0.0150,0.0350,39.100,7.7524e+03
-0.0050,0.0050,46.500,2.5471e+05
0.0150,0.0350,39.300,4.3517e+03
-0.0050,0.0050,46.700,1.8513e+05
0.0150,0.0350,39.500,1.1817e+04
-0.0050,0.0050,46.900,1.5035e+05
0.0150,0.0350,39.700,9.9694e+03
-0.0050,0.0050,47.100,1.9662e+05
0.0150,0.0350,39.900,2.3375e+04
0.0050,0.0050,47.300,2.2295e+05
0.0050,0.0050,47.500,2.0196e+05
0.0050,0.0050,47.700,2.8262e+05
0.0350,-0.0250,0.100,1.6819e+04
0.0050,0.0050,47.900,2.4010e+05
0.0050,0.0150,47.700,8.7491e+04
0.0050,0.0150,47.500,8.6415e+04
0.0050,0.0150,47.300,8.3276e+04
0.0050,0.0150,47.100,1.4226e+05
0.0050,0.0050,47.100,2.5134e+05
0.0050,0.0050,46.900,2.2841e+05
0.0050,0.0050,46.700,2.3246e+05
0.0050,0.0050,46.500,2.5565e+05
0.0050,0.0050,46.300,2.6835e+05
-0.0150,-0.0150,6.700,7.2371e+05
-0.0150,-0.0150,6.900,6.1751e+05
-0.0150,-0.0150,7.100,6.7940e+05
-0.0250,-0.0050,7.700,5.0559e+05
-0.0050,0.0250,0.500,2.0680e+05
-0.0250,-0.0050,7.900,4.5727e+05
-0.0050,0.0250,0.700,1.7840e+05
-0.0250,-0.0050,8.100,5.8047e+05
-0.0050,0.0250,0.900,2.5421e+05
-0.0250,-0.0050,8.300,6.2384e+05
-0.0050,0.0250,1.100,2.8001e+05
-0.0250,-0.0050,8.500,5.5363e+05
-0.0050,0.0250,1.300,2.1985e+05
-0.0250,-0.0050,8.700,5.2191e+05
-0.0050,0.0250,1.500,2.5800e+05
0.0250,0.0150,28.300,3.6673e+05
0.0050,-0.0150,35.500,1.0480e+06
0.0050,-0.0150,33.900,1.0444e+06
0.0250,0.0150,26.700,3.5325e+05
0.0050,-0.0150,34.100,1.0641e+06
0.0250,0.0150,26.900,3.6976e+05
0.0050,-0.0150,34.300,9.9624e+05
0.0250,0.0150,27.100,3.5864e+05
0.0050,-0.0150,34.500,9.8763e+05
0.0250,0.0150,27.300,4.3807e+05
0.0050,-0.0150,34.700,1.0062e+06
0.0250,0.0150,27.500,3.7498e+05
0.0050,-0.0150,34.900,1.0805e+06
0.0250,0.0150,27.700,4.3513e+05
0.0050,-0.0150,35.100,9.8778e+05
0.0250,0.0150,27.900,4.0184e+05
0.0050,-0.0150,35.300,1.0228e+06
0.0250,0.0150,28.100,3.8655e+05
0.0050,-0.0150,33.300,1.1403e+06
0.0250,0.0150,26.100,4.4943e+05
0.0050,-0.0150,33.100,1.1905e+06
0.0250,0.0150,25.900,4.7616e+05
0.0050,-0.0150,32.900,1.0929e+06
0.0250,0.0150,25.700,4.5381e+05
-0.0250,-0.0150,6.900,4.7475e+05
-0.0250,-0.0150,6.700,4.8677e+05
-0.0250,-0.0150,6.500,3.3123e+05
-0.0250,-0.0150,6.300,3.4915e+05
-0.0250,-0.0150,6.100,3.0045e+05
-0.0250,-0.0150,5.900,2.7515e+05
-0.0250,-0.0150,5.700,3.9825e+05
-0.0250,-0.0150,5.500,3.9562e+05
-0.0250,-0.0150,5.300,3.5708e+05
-0.0250,-0.0150,5.100,3.7349e+05
-0.0250,-0.0150,4.900,2.6439e+05
-0.0250,-0.0150,4.700,3.3206e+05
-0.0250,-0.0150,4.500,3.2123e+05
0.0050,0.0250,40.700,1.0932e+05
0.0150,-0.0350,0.100,4.0854e+04
-0.0150,-0.0050,47.900,7.1957e+04
-0.0050,-0.0250,8.100,5.0963e+05
0.0150,0.0050,0.900,4.7306e+05
-0.0150,-0.0250,6.500,3.4748e+05
-0.0150,-0.0250,6.700,3.7641e+05
-0.0150,-0.0250,6.300,3.0902e+05
-0.0250,0.0150,1.300,2.2334e+05
-0.0250,0.0150,1.100,1.7577e+05
-0.0350,0.0150,1.300,5.1513e+04
-0.0350,0.0150,1.500,3.5994e+04
-0.0350,0.0150,1.700,3.4010e+04
-0.0350,0.0150,1.900,6.7324e+04
-0.0350,0.0150,2.100,4.4262e+04
-0.0350,0.0150,2.300,8.2004e+04
-0.0350,0.0150,2.500,6.7544e+04
-0.0350,0.0150,2.700,5.6384e+04
-0.0350,0.0150,2.900,7.2952e+04
-0.0750,-0.0150,19.500,2.7260e+01
0.0250,-0.0150,33.700,2.3165e+05
0.0250,-0.0150,33.900,2.3638e+05
0.0250,-0.0150,34.100,3.2860e+05
0.0250,-0.0150,34.300,2.0466e+05
0.0250,-0.0150,34.500,2.2158e+05
0.0250,-0.0150,34.700,1.8497e+05
0.0250,-0.0150,34.900,2.1418e+05
0.0250,-0.0150,35.100,2.4676e+05
0.0250,-0.0150,35.300,1.6276e+05
0.0250,-0.0150,35.500,1.7538e+05
0.0250,-0.0150,35.700,1.5676e+05
0.0250,-0.0150,35.900,1.6697e+05
0.0250,-0.0150,36.100,1.8222e+05
0.0250,-0.0250,36.100,1.7398e+04
0.0450,0.0050,28.900,4.5812e+03
-0.0050,0.0150,45.700,1.7674e+05
0.0250,-0.0250,36.300,1.1621e+04
0.0450,0.0050,29.100,1.1499e+04
-0.0050,0.0150,45.900,1.5490e+05
0.0250,-0.0250,36.500,6.9236e+03
-0.0050,0.0150,46.100,1.7283e+05
0.0250,-0.0250,36.700,9.3942e+03
-0.0050,0.0150,46.300,1.8204e+05
0.0250,-0.0250,36.900,1.8706e+04
-0.0050,0.0150,46.500,1.2672e+05
0.0250,-0.0250,37.100,2.0193e+04
-0.0050,0.0150,46.700,8.7919e+04
0.0250,-0.0250,37.300,1.6219e+04
-0.0050,0.0150,46.900,9.0160e+04
0.0250,-0.0250,37.500,1.2524e+04
-0.0050,0.0150,47.100,5.9235e+04
0.0250,-0.0250,37.700,1.6576e+04
-0.0050,0.0150,47.300,7.6989e+04
0.0250,-0.0250,37.900,3.1942e+04
-0.0050,0.0150,47.500,8.7879e+04
0.0250,-0.0250,38.100,4.5090e+04
-0.0050,0.0150,47.700,8.1495e+04
-0.0050,-0.0150,45.100,1.8046e+05
0.0150,0.0150,37.900,3.7398e+05
-0.0050,-0.0150,45.300,1.9657e+05
0.0150,0.0150,38.100,4.0557e+05
-0.0050,-0.0150,45.500,1.6679e+05
0.0150,0.0150,38.300,3.4221e+05
-0.0050,-0.0150,45.700,1.6031e+05
0.0150,0.0150,38.500,3.5056e+05
-0.0050,-0.0150,45.900,1.0705e+05
0.0150,0.0150,38.700,3.8375e+05
-0.0050,-0.0150,46.100,1.3564e+05
0.0150,0.0150,38.900,3.9249e+05
-0.0050,-0.0150,46.300,1.5196e+05
0.0150,0.0150,39.100,3.3322e+05
-0.0050,-0.0150,46.500,9.4325e+04
0.0150,0.0150,39.300,2.8681e+05
-0.0050,-0.0150,46.700,1.5446e+05
0.0150,0.0150,39.500,2.8281e+05
-0.0050,-0.0150,46.900,9.5793e+04
0.0150,0.0150,39.700,2.3937e+05
-0.0050,-0.0150,47.100,8.4726e+04
0.0150,0.0150,39.900,2.0098e+05
-0.0050,-0.0150,47.300,9.4433e+04
0.0150,0.0150,40.100,2.6714e+05
0.0450,0.0050,28.700,6.8115e+02
0.0250,-0.0250,35.900,2.9469e+04
-0.0050,0.0150,45.500,1.5482e+05
0.0450,0.0050,28.500,7.2983e+03
0.0250,-0.0250,35.700,1.9772e+04
-0.0050,0.0150,45.300,1.8241e+05
0.0450,0.0050,28.300,1.5875e+04
-0.0050,0.0150,45.100,1.5525e+05
0.0250,-0.0250,35.500,3.0628e+04
0.0450,0.0050,28.100,1.2754e+04
-0.0050,0.0150,44.900,1.6032e+05
0.0250,-0.0250,35.300,1.9024e+04
0.0450,0.0050,27.900,7.4489e+03
-0.0050,0.0150,44.700,2.4276e+05
0.0250,-0.0250,35.100,2.1071e+04
0.0450,0.0050,27.700,1.7587e+03
-0.0050,0.0150,44.500,1.9479e+05
0.0250,-0.0250,34.900,4.4365e+04
0.0250,0.0050,37.300,2.7377e+05
0.0050,-0.0250,44.500,3.5558e+04
0.0250,0.0050,37.500,2.2701e+05
0.0050,-0.0250,44.700,2.8823e+04
0.0250,0.0050,37.700,2.2521e+05
0.0250,0.0050,37.900,1.9120e+05
0.0250,0.0050,38.100,1.9378e+05
0.0250,-0.0050,37.300,2.3620e+05
0.0250,-0.0050,37.500,2.4709e+05
0.0250,-0.0050,37.700,2.1606e+05
0.0250,-0.0050,37.900,2.3416e+05
0.0250,-0.0050,38.100,1.9108e+05
0.0250,-0.0050,38.300,1.9989e+05
0.0250,-0.0050,38.500,3.0331e+05
0.0250,-0.0050,38.700,2.4512e+05
0.0250,-0.0050,38.900,2.0436e+05
0.0250,-0.0050,39.100,2.2701e+05
0.0250,-0.0050,39.300,2.1024e+05
0.0250,-0.0050,39.500,2.0020e+05
0.0250,-0.0050,39.700,1.6287e+05
0.0250,-0.0050,39.900,1.5936e+05
0.0250,-0.0050,40.100,1.2813e+05
0.0250,-0.0050,40.300,1.5034e+05
0.0250,-0.0050,40.500,1.0405e+05
0.0250,-0.0050,40.700,9.5529e+04
0.0250,-0.0050,40.900,1.1428e+05
0.0250,-0.0050,41.100,9.8876e+04
0.0250,-0.0050,41.300,1.1500e+05
0.0250,-0.0050,41.500,8.8071e+04
0.0250,-0.0050,41.700,9.9707e+04
0.0250,-0.0050,41.900,1.0072e+05
0.0050,-0.0150,39.300,6.2182e+05
0.0250,0.0150,32.100,3.0052e+05
0.0050,-0.0150,39.500,6.4225e+05
0.0250,0.0150,32.300,1.9986e+05
0.0050,-0.0150,39.700,5.6969e+05
0.0250,0.0150,32.500,2.6240e+05
0.0050,-0.0150,39.900,5.0424e+05
0.0250,0.0150,32.700,2.3594e+05
0.0050,-0.0150,40.100,5.2609e+05
0.0250,0.0150,32.900,2.9314e+05
0.0050,-0.0150,41.500,3.7040e+05
0.0250,0.0150,34.300,2.3869e+05
0.0050,-0.0150,41.700,3.9819e+05
0.0250,0.0150,34.500,1.9773e+05
0.0050,-0.0150,41.900,4.0453e+05
0.0250,0.0150,34.700,2.1185e+05
0.0050,-0.0150,42.100,3.4373e+05
0.0050,-0.0150,42.300,3.5011e+05
0.0050,-0.0150,42.500,3.3626e+05
0.0250,0.0150,35.300,1.8914e+05
0.0050,-0.0150,42.700,3.1113e+05
0.0050,-0.0150,42.900,3.6893e+05
0.0250,0.0150,35.700,1.4513e+05
