x_um,depth_um,optical_generation_cm^-3_s^-1
-32.500000000009464,20.300000000000004,501757448817643.9
-32.500000000009464,21.5,279100723957780.5
-32.500000000009464,24.5,257389060675935.06
-32.500000000009464,27.5,145905969305058.38
-32.500000000009464,33.900000000000006,365577393414311.6
-32.500000000009464,36.1,173836638558982.66
-32.500000000009464,38.1,228607156123069.12
-32.300000000009476,1.9,235023628423814.9
-32.300000000009476,2.1,363120981027313.2
-32.300000000009476,2.5,177921277581066.8
-32.300000000009476,2.7,69561467669731.48
-32.300000000009476,4.9,70659253224826.08
-32.300000000009476,5.700000000000001,77187566329631.7
-32.300000000009476,5.9,139224841773678.44
-32.300000000009476,7.5,131457702196837.39
-32.300000000009476,12.3,343971450520506.6
-32.300000000009476,12.700000000000001,238413675602273.0
-32.300000000009476,13.3,307043106421673.0
-32.300000000009476,13.700000000000001,267873830789491.38
-32.300000000009476,14.700000000000001,138311512894480.34
-32.300000000009476,17.5,121689714203706.69
-32.300000000009476,19.1,142868509344036.03
-32.300000000009476,20.1,284934204020299.2
-32.300000000009476,20.700000000000003,377615693952667.06
-32.10000000000949,5.5,151358400708159.25
-32.10000000000949,6.300000000000001,208181337977211.47
-32.10000000000949,8.3,206677931649123.4
-32.10000000000949,11.100000000000001,282070482469681.25
-32.10000000000949,11.3,227713967332053.25
-32.10000000000949,12.5,259352870022865.53
-32.10000000000949,12.9,77851993265733.38
-32.10000000000949,14.100000000000001,75562098404229.62
-32.10000000000949,14.700000000000001,234789107950872.6
-32.10000000000949,19.1,139750624704531.6
-32.10000000000949,19.9,171012036416173.75
-32.10000000000949,20.5,192709408677362.97
-32.10000000000949,22.1,164367767055157.25
-32.10000000000949,22.5,80239739408966.77
-32.10000000000949,23.1,216078981104496.84
-32.10000000000949,23.9,565510098987930.2
-32.10000000000949,25.1,241728634622620.5
-32.10000000000949,26.5,184818066865092.72
-32.10000000000949,26.700000000000003,206820917230267.5
-32.10000000000949,28.300000000000004,200156643455315.47
-32.10000000000949,32.900000000000006,161688351431272.78
-32.10000000000949,37.7,410881948933419.4
-31.9000000000095,0.5,56449652191531.016
-31.9000000000095,0.7000000000000001,21667584226572.363
-31.9000000000095,1.5,156059407833167.66
-31.9000000000095,2.1,288297146499242.5
