cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n160_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n160_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n173_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n173_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n186_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n186_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n199_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n199_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n161_des) X,cathode TotalCurrent(20um_2V_Nt1e11n161_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n174_des) X,cathode TotalCurrent(20um_2V_Nt1e12n174_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n187_des) X,cathode TotalCurrent(20um_2V_Nt1e13n187_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n200_des) X,cathode TotalCurrent(20um_2V_Nt5e13n200_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n162_des) X,cathode TotalCurrent(30um_5V_Nt1e11n162_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n175_des) X,cathode TotalCurrent(30um_5V_Nt1e12n175_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n188_des) X,cathode TotalCurrent(30um_5V_Nt1e13n188_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n201_des) X,cathode TotalCurrent(30um_5V_Nt5e13n201_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n163_des) X,cathode TotalCurrent(40um_8V_Nt1e11n163_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n176_des) X,cathode TotalCurrent(40um_8V_Nt1e12n176_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n189_des) X,cathode TotalCurrent(40um_8V_Nt1e13n189_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n202_des) X,cathode TotalCurrent(40um_8V_Nt5e13n202_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n164_des) X,cathode TotalCurrent(50um_13V_Nt1e11n164_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n177_des) X,cathode TotalCurrent(50um_13V_Nt1e12n177_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n190_des) X,cathode TotalCurrent(50um_13V_Nt1e13n190_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n203_des) X,cathode TotalCurrent(50um_13V_Nt5e13n203_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n165_des) X,cathode TotalCurrent(60um_19V_Nt1e11n165_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n178_des) X,cathode TotalCurrent(60um_19V_Nt1e12n178_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n191_des) X,cathode TotalCurrent(60um_19V_Nt1e13n191_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n204_des) X,cathode TotalCurrent(60um_19V_Nt5e13n204_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n166_des) X,cathode TotalCurrent(70um_26V_Nt1e11n166_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n179_des) X,cathode TotalCurrent(70um_26V_Nt1e12n179_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n192_des) X,cathode TotalCurrent(70um_26V_Nt1e13n192_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n205_des) X,cathode TotalCurrent(70um_26V_Nt5e13n205_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n167_des) X,cathode TotalCurrent(80um_33V_Nt1e11n167_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n180_des) X,cathode TotalCurrent(80um_33V_Nt1e12n180_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n193_des) X,cathode TotalCurrent(80um_33V_Nt1e13n193_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n206_des) X,cathode TotalCurrent(80um_33V_Nt5e13n206_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n168_des) X,cathode TotalCurrent(90um_42V_Nt1e11n168_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n181_des) X,cathode TotalCurrent(90um_42V_Nt1e12n181_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n194_des) X,cathode TotalCurrent(90um_42V_Nt1e13n194_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n207_des) X,cathode TotalCurrent(90um_42V_Nt5e13n207_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n169_des) X,cathode TotalCurrent(100um_52V_Nt1e11n169_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n182_des) X,cathode TotalCurrent(100um_52V_Nt1e12n182_des) Y,cathode TotalCurrent(100um_52V_Nt1e13n195_des) X,cathode TotalCurrent(100um_52V_Nt1e13n195_des) Y
1.221132e-08,-3.090763e-16,1.221132e-08,-7.3415603e-16,1.221132e-08,7.6143152e-16,1.221132e-08,-2.5967374e-16,1.221132e-08,-1.2344522e-16,1.221132e-08,3.7662899e-12,1.221132e-08,3.8444632e-12,1.221132e-08,4.6188154e-12,1.221132e-08,1.8521735e-11,1.221132e-08,4.7215754e-11,1.221132e-08,2.2112651e-11,1.221132e-08,2.2301567e-11,1.221132e-08,2.3992011e-11,1.221132e-08,3.2446628e-11,1.221132e-08,4.4442321e-11,1.221132e-08,2.2481059e-11,1.221132e-08,2.2481224e-11,1.221132e-08,2.2452131e-11,1.221132e-08,2.1227455e-11,1.221132e-08,8.3893747e-11,1.221132e-08,1.4536615e-11,1.221132e-08,1.4508933e-11,1.221132e-08,1.4263854e-11,1.221132e-08,2.0312495e-11,1.221132e-08,5.3591693e-11,1.221132e-08,8.5261862e-12,1.221132e-08,8.5024229e-12,1.221132e-08,8.3087141e-12,1.221132e-08,6.9675741e-11,1.221132e-08,4.0205602e-11,1.221132e-08,4.5563553e-12,1.221132e-08,4.5413577e-12,1.221132e-08,4.4333301e-12,1.221132e-08,7.8245158e-11,1.221132e-08,3.3055526e-11,1.221132e-08,2.5378884e-12,1.221132e-08,2.5281663e-12,1.221132e-08,2.4722131e-12,1.221132e-08,4.9155985e-11,1.221132e-08,2.818882e-11,1.221132e-08,1.2755598e-12,1.221132e-08,1.270322e-12,1.221132e-08,1.2451824e-12,1.221132e-08,3.3070505e-11,1.221132e-08,2.43507e-11,1.221132e-08,5.9541244e-13,1.221132e-08,5.9281855e-13,1.221132e-08,5.816158e-13,1.221132e-08,2.6164087e-11
1.226132e-08,-3.090763e-16,1.226132e-08,-6.897817e-16,1.226132e-08,8.1394302e-16,1.226132e-08,-8.3660445e-17,1.226132e-08,-1.9289295e-16,1.226132e-08,3.5507031e-12,1.226132e-08,3.6262059e-12,1.226132e-08,4.3711879e-12,1.226132e-08,1.7971359e-11,1.226132e-08,4.697683e-11,1.226132e-08,2.171086e-11,1.226132e-08,2.1901084e-11,1.226132e-08,2.3609684e-11,1.226132e-08,3.2223129e-11,1.226132e-08,4.3916122e-11,1.226132e-08,2.2226994e-11,1.226132e-08,2.2229696e-11,1.226132e-08,2.2222089e-11,1.226132e-08,2.1071406e-11,1.226132e-08,8.3508494e-11,1.226132e-08,1.4352869e-11,1.226132e-08,1.4326882e-11,1.226132e-08,1.4096636e-11,1.226132e-08,1.9978246e-11,1.226132e-08,5.3388606e-11,1.226132e-08,8.4021763e-12,1.226132e-08,8.3795434e-12,1.226132e-08,8.1953027e-12,1.226132e-08,6.8818423e-11,1.226132e-08,4.0012741e-11,1.226132e-08,4.4785678e-12,1.226132e-08,4.4643687e-12,1.226132e-08,4.3616514e-12,1.226132e-08,7.7905482e-11,1.226132e-08,3.2890241e-11,1.226132e-08,2.4895787e-12,1.226132e-08,2.4804332e-12,1.226132e-08,2.4275995e-12,1.226132e-08,4.9120059e-11,1.226132e-08,2.8048418e-11,1.226132e-08,1.2487335e-12,1.226132e-08,1.2437423e-12,1.226132e-08,1.2203354e-12,1.226132e-08,3.3011309e-11,1.226132e-08,2.4228966e-11,1.226132e-08,5.8030851e-13,1.226132e-08,5.7713536e-13,1.226132e-08,5.6720039e-13,1.226132e-08,2.6074577e-11
1.231132e-08,-3.1100803e-16,1.231132e-08,-7.0844405e-16,1.231132e-08,8.8854745e-16,1.231132e-08,-1.9021237e-16,1.231132e-08,-2.2914369e-16,1.231132e-08,3.346232e-12,1.231132e-08,3.4184226e-12,1.231132e-08,4.1345119e-12,1.231132e-08,1.7431043e-11,1.231132e-08,4.6738643e-11,1.231132e-08,2.131385e-11,1.231132e-08,2.1505988e-11,1.231132e-08,2.3230964e-11,1.231132e-08,3.2003143e-11,1.231132e-08,4.3399335e-11,1.231132e-08,2.1976056e-11,1.231132e-08,2.1981232e-11,1.231132e-08,2.1994942e-11,1.231132e-08,2.0916752e-11,1.231132e-08,8.312466e-11,1.231132e-08,1.4171442e-11,1.231132e-08,1.4147675e-11,1.231132e-08,1.3931458e-11,1.231132e-08,1.96527e-11,1.231132e-08,5.3186883e-11,1.231132e-08,8.2803967e-12,1.231132e-08,8.2588903e-12,1.231132e-08,8.0839318e-12,1.231132e-08,6.7970423e-11,1.231132e-08,3.982182e-11,1.231132e-08,4.4026779e-12,1.231132e-08,4.388989e-12,1.231132e-08,4.291586e-12,1.231132e-08,7.7564072e-11,1.231132e-08,3.2726672e-11,1.231132e-08,2.4424121e-12,1.231132e-08,2.4335298e-12,1.231132e-08,2.38425e-12,1.231132e-08,4.9083729e-11,1.231132e-08,2.7909343e-11,1.231132e-08,1.2222357e-12,1.231132e-08,1.2174597e-12,1.231132e-08,1.196228e-12,1.231132e-08,3.2953842e-11,1.231132e-08,2.410884e-11,1.231132e-08,5.655716e-13,1.231132e-08,5.6304107e-13,1.231132e-08,5.5408785e-13,1.231132e-08,2.5986049e-11
1.236132e-08,-3.090763e-16,1.236132e-08,-6.6861045e-16,1.236132e-08,6.640793e-16,1.236132e-08,-1.4696076e-16,1.236132e-08,-2.6048781e-16,1.236132e-08,3.1521415e-12,1.236132e-08,3.2212394e-12,1.236132e-08,3.9086536e-12,1.236132e-08,1.6901631e-11,1.236132e-08,4.6503423e-11,1.236132e-08,2.0920672e-11,1.236132e-08,2.1113649e-11,1.236132e-08,2.2855972e-11,1.236132e-08,3.1785268e-11,1.236132e-08,4.2891345e-11,1.236132e-08,2.1728075e-11,1.236132e-08,2.1735783e-11,1.236132e-08,2.1770646e-11,1.236132e-08,2.0763897e-11,1.236132e-08,8.2742172e-11,1.236132e-08,1.399309e-11,1.236132e-08,1.3970831e-11,1.236132e-08,1.3768806e-11,1.236132e-08,1.9335332e-11,1.236132e-08,5.2987374e-11,1.236132e-08,8.1604985e-12,1.236132e-08,8.1403463e-12,1.236132e-08,7.9743269e-12,1.236132e-08,6.7132217e-11,1.236132e-08,3.9632723e-11,1.236132e-08,4.3279535e-12,1.236132e-08,4.3150443e-12,1.236132e-08,4.2228858e-12,1.236132e-08,7.722135e-11,1.236132e-08,3.2564554e-11,1.236132e-08,2.3962779e-12,1.236132e-08,2.3877733e-12,1.236132e-08,2.341744e-12,1.236132e-08,4.9047332e-11,1.236132e-08,2.7771731e-11,1.236132e-08,1.1965217e-12,1.236132e-08,1.1919555e-12,1.236132e-08,1.1724804e-12,1.236132e-08,3.289791e-11,1.236132e-08,2.3989566e-11,1.236132e-08,5.511914e-13,1.236132e-08,5.488824e-13,1.236132e-08,5.4073672e-13,1.236132e-08,2.5899507e-11
1.241132e-08,-3.090763e-16,1.241132e-08,-6.8132215e-16,1.241132e-08,8.3995469e-16,1.241132e-08,-3.0582282e-16,1.241132e-08,-4.5671927e-17,1.241132e-08,2.9666984e-12,1.241132e-08,3.0330623e-12,1.241132e-08,3.6924171e-12,1.241132e-08,1.6381386e-11,1.241132e-08,4.6268493e-11,1.241132e-08,2.0531418e-11,1.241132e-08,2.0726835e-11,1.241132e-08,2.2484425e-11,1.241132e-08,3.1569357e-11,1.241132e-08,4.2392798e-11,1.241132e-08,2.1483122e-11,1.241132e-08,2.1493457e-11,1.241132e-08,2.1549124e-11,1.241132e-08,2.0612432e-11,1.241132e-08,8.2361053e-11,1.241132e-08,1.3817353e-11,1.241132e-08,1.3796187e-11,1.241132e-08,1.3608631e-11,1.241132e-08,1.9026388e-11,1.241132e-08,5.2789529e-11,1.241132e-08,8.0428162e-12,1.241132e-08,8.023644e-12,1.241132e-08,7.8664409e-12,1.241132e-08,6.6303773e-11,1.241132e-08,3.9445562e-11,1.241132e-08,4.2549583e-12,1.241132e-08,4.2426308e-12,1.241132e-08,4.1554407e-12,1.241132e-08,7.6877195e-11,1.241132e-08,3.2404149e-11,1.241132e-08,2.3510913e-12,1.241132e-08,2.3432982e-12,1.241132e-08,2.3000722e-12,1.241132e-08,4.9010532e-11,1.241132e-08,2.7635333e-11,1.241132e-08,1.1712218e-12,1.241132e-08,1.1668768e-12,1.241132e-08,1.1495141e-12,1.241132e-08,3.2843336e-11,1.241132e-08,2.3871342e-11,1.241132e-08,5.3717988e-13,1.241132e-08,5.3489173e-13,1.241132e-08,5.2794842e-13,1.241132e-08,2.581385e-11
1.246132e-08,-3.1293976e-16,1.246132e-08,-6.4832732e-16,1.246132e-08,6.6854229e-16,1.246132e-08,-1.0305476e-16,1.246132e-08,-3.4606464e-16,1.246132e-08,2.7908263e-12,1.246132e-08,2.8542171e-12,1.246132e-08,3.4870733e-12,1.246132e-08,1.5872168e-11,1.246132e-08,4.6035563e-11,1.246132e-08,2.0146529e-11,1.246132e-08,2.0343e-11,1.246132e-08,2.2116354e-11,1.246132e-08,3.1355682e-11,1.246132e-08,4.1902522e-11,1.246132e-08,2.1241076e-11,1.246132e-08,2.1253823e-11,1.246132e-08,2.1330218e-11,1.246132e-08,2.046277e-11,1.246132e-08,8.198135e-11,1.246132e-08,1.3643401e-11,1.246132e-08,1.3624149e-11,1.246132e-08,1.345086e-11,1.246132e-08,1.8725395e-11,1.246132e-08,5.2593472e-11,1.246132e-08,7.9269912e-12,1.246132e-08,7.908791e-12,1.246132e-08,7.760484e-12,1.246132e-08,6.5484642e-11,1.246132e-08,3.9260352e-11,1.246132e-08,4.1833194e-12,1.246132e-08,4.1716693e-12,1.246132e-08,4.0895927e-12,1.246132e-08,7.6532064e-11,1.246132e-08,3.2245183e-11,1.246132e-08,2.3068911e-12,1.246132e-08,2.2994081e-12,1.246132e-08,2.2593504e-12,1.246132e-08,4.8973198e-11,1.246132e-08,2.7500071e-11,1.246132e-08,1.1466042e-12,1.246132e-08,1.1427764e-12,1.246132e-08,1.1267361e-12,1.246132e-08,3.2790464e-11,1.246132e-08,2.3754584e-11,1.246132e-08,5.2356037e-13,1.246132e-08,5.2155011e-13,1.246132e-08,5.1521429e-13,1.246132e-08,2.5730181e-11
1.251132e-08,-3.090763e-16,1.251132e-08,-7.1476103e-16,1.251132e-08,8.9523071e-16,1.251132e-08,-2.4800601e-16,1.251132e-08,-1.7574663e-16,1.251132e-08,2.6240922e-12,1.251132e-08,2.6844948e-12,1.251132e-08,3.2902041e-12,1.251132e-08,1.5373773e-11,1.251132e-08,4.5803472e-11,1.251132e-08,1.9766338e-11,1.251132e-08,1.9963873e-11,1.251132e-08,2.1751486e-11,1.251132e-08,3.1144008e-11,1.251132e-08,4.1421113e-11,1.251132e-08,2.1001991e-11,1.251132e-08,2.1017155e-11,1.251132e-08,2.1114026e-11,1.251132e-08,2.0314652e-11,1.251132e-08,8.1602919e-11,1.251132e-08,1.3471976e-11,1.251132e-08,1.3454293e-11,1.251132e-08,1.329537e-11,1.251132e-08,1.843218e-11,1.251132e-08,5.2399471e-11,1.251132e-08,7.81319e-12,1.251132e-08,7.7959928e-12,1.251132e-08,7.6562857e-12,1.251132e-08,6.4674908e-11,1.251132e-08,3.9076843e-11,1.251132e-08,4.1131227e-12,1.251132e-08,4.102014e-12,1.251132e-08,4.0247612e-12,1.251132e-08,7.6185747e-11,1.251132e-08,3.2087636e-11,1.251132e-08,2.2636636e-12,1.251132e-08,2.256685e-12,1.251132e-08,2.2195908e-12,1.251132e-08,4.8935738e-11,1.251132e-08,2.7366212e-11,1.251132e-08,1.122793e-12,1.251132e-08,1.118965e-12,1.251132e-08,1.1047195e-12,1.251132e-08,3.2738902e-11,1.251132e-08,2.3638761e-11,1.251132e-08,5.1070849e-13,1.251132e-08,5.0876988e-13,1.251132e-08,5.0331927e-13,1.251132e-08,2.5647747e-11
1.256132e-08,-3.090763e-16,1.256132e-08,-6.7798049e-16,1.256132e-08,7.6705996e-16,1.256132e-08,-1.5700828e-16,1.256132e-08,-3.5616466e-16,1.256132e-08,2.4653853e-12,1.256132e-08,2.5234832e-12,1.256132e-08,3.1038751e-12,1.256132e-08,1.4885317e-11,1.256132e-08,4.557321e-11,1.256132e-08,1.9388956e-11,1.256132e-08,1.9588979e-11,1.256132e-08,2.1390662e-11,1.256132e-08,3.0934967e-11,1.256132e-08,4.0947828e-11,1.256132e-08,2.0765698e-11,1.256132e-08,2.0783397e-11,1.256132e-08,2.0900371e-11,1.256132e-08,2.0168087e-11,1.256132e-08,8.1225831e-11,1.256132e-08,1.3303102e-11,1.256132e-08,1.3287196e-11,1.256132e-08,1.3141735e-11,1.256132e-08,1.8146136e-11,1.256132e-08,5.2207231e-11,1.256132e-08,7.7012141e-12,1.256132e-08,7.6849214e-12,1.256132e-08,7.5538953e-12,1.256132e-08,6.3874545e-11,1.256132e-08,3.8895349e-11,1.256132e-08,4.0443836e-12,1.256132e-08,4.0338328e-12,1.256132e-08,3.9612437e-12,1.256132e-08,7.5838386e-11,1.256132e-08,3.1931623e-11,1.256132e-08,2.2213781e-12,1.256132e-08,2.2147186e-12,1.256132e-08,2.1805299e-12,1.256132e-08,4.8897846e-11,1.256132e-08,2.7233486e-11,1.256132e-08,1.0989396e-12,1.256132e-08,1.0955939e-12,1.256132e-08,1.0832759e-12,1.256132e-08,3.2688562e-11,1.256132e-08,2.3523774e-11,1.256132e-08,4.9781702e-13,1.256132e-08,4.9606786e-13,1.256132e-08,4.9131128e-13,1.256132e-08,2.5566836e-11
1.261132e-08,-3.1100803e-16,1.261132e-08,-7.8430317e-16,1.261132e-08,8.0325203e-16,1.261132e-08,-2.7802437e-16,1.261132e-08,-2.7914861e-16,1.261132e-08,2.3155039e-12,1.261132e-08,2.3709615e-12,1.261132e-08,2.9261997e-12,1.261132e-08,1.4407305e-11,1.261132e-08,4.5344167e-11,1.261132e-08,1.9016578e-11,1.261132e-08,1.921776e-11,1.261132e-08,2.1032594e-11,1.261132e-08,3.0727744e-11,1.261132e-08,4.0483322e-11,1.261132e-08,2.0532228e-11,1.261132e-08,2.05522e-11,1.261132e-08,2.0689396e-11,1.261132e-08,2.0022908e-11,1.261132e-08,8.0850329e-11,1.261132e-08,1.3136636e-11,1.261132e-08,1.3122116e-11,1.261132e-08,1.2990429e-11,1.261132e-08,1.7867342e-11,1.261132e-08,5.2016539e-11,1.261132e-08,7.5909799e-12,1.261132e-08,7.5758551e-12,1.261132e-08,7.4531553e-12,1.261132e-08,6.3083501e-11,1.261132e-08,3.8715577e-11,1.261132e-08,3.9769692e-12,1.261132e-08,3.9670563e-12,1.261132e-08,3.8991724e-12,1.261132e-08,7.548999e-11,1.261132e-08,3.1777187e-11,1.261132e-08,2.1800719e-12,1.261132e-08,2.1737943e-12,1.261132e-08,2.1424132e-12,1.261132e-08,4.8859455e-11,1.261132e-08,2.7102054e-11,1.261132e-08,1.076376e-12,1.261132e-08,1.0730187e-12,1.261132e-08,1.0619683e-12,1.261132e-08,3.2639428e-11,1.261132e-08,2.3410235e-11,1.261132e-08,4.8487736e-13,1.261132e-08,4.8312503e-13,1.261132e-08,4.8012636e-13,1.261132e-08,2.548765e-11
1.266132e-08,-3.1100803e-16,1.266132e-08,-7.4893256e-16,1.266132e-08,6.7611366e-16,1.266132e-08,-1.3129719e-16,1.266132e-08,-3.0120154e-16,1.266132e-08,2.1735817e-12,1.266132e-08,2.22569e-12,1.266132e-08,2.7568191e-12,1.266132e-08,1.3940518e-11,1.266132e-08,4.5116361e-11,1.266132e-08,1.8648593e-11,1.266132e-08,1.8850183e-11,1.266132e-08,2.0677853e-11,1.266132e-08,3.0522329e-11,1.266132e-08,4.0026019e-11,1.266132e-08,2.0301569e-11,1.266132e-08,2.0323987e-11,1.266132e-08,2.0480836e-11,1.266132e-08,1.9879529e-11,1.266132e-08,8.0476135e-11,1.266132e-08,1.2972282e-11,1.266132e-08,1.2959513e-11,1.266132e-08,1.2841233e-11,1.266132e-08,1.7595401e-11,1.266132e-08,5.1827575e-11,1.266132e-08,7.4826081e-12,1.266132e-08,7.4686152e-12,1.266132e-08,7.3540882e-12,1.266132e-08,6.230153e-11,1.266132e-08,3.8537639e-11,1.266132e-08,3.9110042e-12,1.266132e-08,3.9016225e-12,1.266132e-08,3.8381937e-12,1.266132e-08,7.5140516e-11,1.266132e-08,3.1623989e-11,1.266132e-08,2.1396265e-12,1.266132e-08,2.1337794e-12,1.266132e-08,2.1048632e-12,1.266132e-08,4.8820721e-11,1.266132e-08,2.6971591e-11,1.266132e-08,1.0537235e-12,1.266132e-08,1.0509667e-12,1.266132e-08,1.0412198e-12,1.266132e-08,3.2591932e-11,1.266132e-08,2.3297383e-11,1.266132e-08,4.7263835e-13,1.266132e-08,4.717065e-13,1.266132e-08,4.6848035e-13,1.266132e-08,2.540929e-11
1.271132e-08,-3.090763e-16,1.271132e-08,-7.6409778e-16,1.271132e-08,8.5132298e-16,1.271132e-08,-3.8181137e-16,1.271132e-08,-3.4139324e-16,1.271132e-08,2.0388571e-12,1.271132e-08,2.0892181e-12,1.271132e-08,2.5963681e-12,1.271132e-08,1.3484072e-11,1.271132e-08,4.4889875e-11,1.271132e-08,1.8283699e-11,1.271132e-08,1.8487329e-11,1.271132e-08,2.0326888e-11,1.271132e-08,3.0319541e-11,1.271132e-08,3.9577652e-11,1.271132e-08,2.0073576e-11,1.271132e-08,2.0098359e-11,1.271132e-08,2.0274619e-11,1.271132e-08,1.9737433e-11,1.271132e-08,8.0103413e-11,1.271132e-08,1.2810198e-11,1.271132e-08,1.2798722e-11,1.271132e-08,1.2694116e-11,1.271132e-08,1.7330771e-11,1.271132e-08,5.1640186e-11,1.271132e-08,7.3761152e-12,1.271132e-08,7.3628886e-12,1.271132e-08,7.256609e-12,1.271132e-08,6.152879e-11,1.271132e-08,3.8361419e-11,1.271132e-08,3.8462865e-12,1.271132e-08,3.8375285e-12,1.271132e-08,3.7785843e-12,1.271132e-08,7.4790506e-11,1.271132e-08,3.1472528e-11,1.271132e-08,2.0999391e-12,1.271132e-08,2.0944743e-12,1.271132e-08,2.0683338e-12,1.271132e-08,4.8781376e-11,1.271132e-08,2.6842518e-11,1.271132e-08,1.0318784e-12,1.271132e-08,1.0292383e-12,1.271132e-08,1.0211134e-12,1.271132e-08,3.2545859e-11,1.271132e-08,2.3185713e-11,1.271132e-08,4.617956e-13,1.271132e-08,4.6003447e-13,1.271132e-08,4.5761801e-13,1.271132e-08,2.5332915e-11
1.276132e-08,-3.1100803e-16,1.276132e-08,-7.761322e-16,1.276132e-08,7.8624409e-16,1.276132e-08,-8.1440539e-17,1.276132e-08,-2.532063e-16,1.276132e-08,1.9111977e-12,1.276132e-08,1.9598868e-12,1.276132e-08,2.4442243e-12,1.276132e-08,1.3037425e-11,1.276132e-08,4.4663204e-11,1.276132e-08,1.7924213e-11,1.276132e-08,1.8128386e-11,1.276132e-08,1.997905e-11,1.276132e-08,3.0118459e-11,1.276132e-08,3.913664e-11,1.276132e-08,1.9848253e-11,1.276132e-08,1.9875326e-11,1.276132e-08,2.0071002e-11,1.276132e-08,1.9596948e-11,1.276132e-08,7.9731933e-11,1.276132e-08,1.2650174e-11,1.276132e-08,1.2640833e-11,1.276132e-08,1.2548612e-11,1.276132e-08,1.7072603e-11,1.276132e-08,5.145464e-11,1.276132e-08,7.2713274e-12,1.276132e-08,7.2590473e-12,1.276132e-08,7.1608551e-12,1.276132e-08,6.0765349e-11,1.276132e-08,3.8186897e-11,1.276132e-08,3.7827557e-12,1.276132e-08,3.7747249e-12,1.276132e-08,3.7201765e-12,1.276132e-08,7.4439628e-11,1.276132e-08,3.1322194e-11,1.276132e-08,2.061285e-12,1.276132e-08,2.056088e-12,1.276132e-08,2.0325402e-12,1.276132e-08,4.8741567e-11,1.276132e-08,2.6714584e-11,1.276132e-08,1.0106461e-12,1.276132e-08,1.0080183e-12,1.276132e-08,1.0013734e-12,1.276132e-08,3.2500718e-11,1.276132e-08,2.307526e-11,1.276132e-08,4.4987855e-13,1.276132e-08,4.4843466e-13,1.276132e-08,4.4703517e-13,1.276132e-08,2.5257737e-11
1.281132e-08,-3.090763e-16,1.281132e-08,-7.433706e-16,1.281132e-08,7.6239738e-16,1.281132e-08,-9.5616438e-17,1.281132e-08,-2.4696884e-16,1.281132e-08,1.7913218e-12,1.281132e-08,1.837676e-12,1.281132e-08,2.2993547e-12,1.281132e-08,1.2601513e-11,1.281132e-08,4.4439234e-11,1.281132e-08,1.7567295e-11,1.281132e-08,1.7772727e-11,1.281132e-08,1.9633992e-11,1.281132e-08,2.9919292e-11,1.281132e-08,3.8703963e-11,1.281132e-08,1.9625364e-11,1.281132e-08,1.9654857e-11,1.281132e-08,1.9869697e-11,1.281132e-08,1.9457949e-11,1.281132e-08,7.936201e-11,1.281132e-08,1.2492819e-11,1.281132e-08,1.2484744e-11,1.281132e-08,1.2405724e-11,1.281132e-08,1.6820669e-11,1.281132e-08,5.1270604e-11,1.281132e-08,7.1681293e-12,1.281132e-08,7.1569352e-12,1.281132e-08,7.0665863e-12,1.281132e-08,6.0010648e-11,1.281132e-08,3.8014125e-11,1.281132e-08,3.7204555e-12,1.281132e-08,3.7131229e-12,1.281132e-08,3.6627078e-12,1.281132e-08,7.40882e-11,1.281132e-08,3.1173197e-11,1.281132e-08,2.0234186e-12,1.281132e-08,2.0186211e-12,1.281132e-08,1.9974783e-12,1.281132e-08,4.8701064e-11,1.281132e-08,2.6587648e-11,1.281132e-08,9.8932924e-13,1.281132e-08,9.8699515e-13,1.281132e-08,9.8202017e-13,1.281132e-08,3.2456597e-11,1.281132e-08,2.2965609e-11,1.281132e-08,4.3876798e-13,1.281132e-08,4.3716316e-13,1.281132e-08,4.3716518e-13,1.281132e-08,2.5183295e-11
