cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n96_des) X,cathode TotalCurrent(20um_2V_Nt1e11n96_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n109_des) X,cathode TotalCurrent(20um_2V_Nt1e12n109_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n122_des) X,cathode TotalCurrent(20um_2V_Nt1e13n122_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n135_des) X,cathode TotalCurrent(20um_2V_Nt5e13n135_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n97_des) X,cathode TotalCurrent(30um_5V_Nt1e11n97_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n110_des) X,cathode TotalCurrent(30um_5V_Nt1e12n110_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n123_des) X,cathode TotalCurrent(30um_5V_Nt1e13n123_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n136_des) X,cathode TotalCurrent(30um_5V_Nt5e13n136_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n98_des) X,cathode TotalCurrent(40um_8V_Nt1e11n98_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n111_des) X,cathode TotalCurrent(40um_8V_Nt1e12n111_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n124_des) X,cathode TotalCurrent(40um_8V_Nt1e13n124_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n137_des) X,cathode TotalCurrent(40um_8V_Nt5e13n137_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n99_des) X,cathode TotalCurrent(50um_13V_Nt1e11n99_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n112_des) X,cathode TotalCurrent(50um_13V_Nt1e12n112_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n125_des) X,cathode TotalCurrent(50um_13V_Nt1e13n125_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n138_des) X,cathode TotalCurrent(50um_13V_Nt5e13n138_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n100_des) X,cathode TotalCurrent(60um_19V_Nt1e11n100_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n113_des) X,cathode TotalCurrent(60um_19V_Nt1e12n113_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n126_des) X,cathode TotalCurrent(60um_19V_Nt1e13n126_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n139_des) X,cathode TotalCurrent(60um_19V_Nt5e13n139_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n101_des) X,cathode TotalCurrent(70um_26V_Nt1e11n101_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n114_des) X,cathode TotalCurrent(70um_26V_Nt1e12n114_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n127_des) X,cathode TotalCurrent(70um_26V_Nt1e13n127_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n140_des) X,cathode TotalCurrent(70um_26V_Nt5e13n140_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n102_des) X,cathode TotalCurrent(80um_33V_Nt1e11n102_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n115_des) X,cathode TotalCurrent(80um_33V_Nt1e12n115_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n128_des) X,cathode TotalCurrent(80um_33V_Nt1e13n128_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n141_des) X,cathode TotalCurrent(80um_33V_Nt5e13n141_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n103_des) X,cathode TotalCurrent(90um_42V_Nt1e11n103_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n116_des) X,cathode TotalCurrent(90um_42V_Nt1e12n116_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n129_des) X,cathode TotalCurrent(90um_42V_Nt1e13n129_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n142_des) X,cathode TotalCurrent(90um_42V_Nt5e13n142_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n104_des) X,cathode TotalCurrent(100um_52V_Nt1e11n104_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n117_des) X,cathode TotalCurrent(100um_52V_Nt1e12n117_des) Y
4.6113196e-09,9.5605184e-11,4.6113196e-09,9.5686801e-11,4.6113196e-09,9.64309e-11,4.6113196e-09,1.0436621e-10,4.6113196e-09,1.3269423e-10,4.6113196e-09,2.7370468e-10,4.6113196e-09,2.7329159e-10,4.6113196e-09,2.6945793e-10,4.6113196e-09,2.2769676e-10,4.6113196e-09,1.4908574e-10,4.6113196e-09,3.5420379e-10,4.6113196e-09,3.5337562e-10,4.6113196e-09,3.4565306e-10,4.6113196e-09,2.8253276e-10,4.6113196e-09,3.6128204e-10,4.6113196e-09,4.033379e-10,4.6113196e-09,4.0276448e-10,4.6113196e-09,3.995848e-10,4.6113196e-09,6.7021749e-10,4.6113196e-09,2.7019696e-10,4.6113196e-09,4.9939541e-10,4.6113196e-09,5.0052128e-10,4.6113196e-09,5.2075079e-10,4.6113196e-09,7.4174737e-10,4.6113196e-09,2.5821225e-10,4.6113196e-09,6.0329327e-10,4.6113196e-09,6.0827619e-10,4.6113196e-09,6.7674985e-10,4.6113196e-09,6.9964187e-10,4.6113196e-09,2.5380308e-10,4.6113196e-09,7.0362118e-10,4.6113196e-09,7.1409005e-10,4.6113196e-09,8.4236167e-10,4.6113196e-09,7.0937488e-10,4.6113196e-09,2.4935976e-10,4.6113196e-09,8.6156472e-10,4.6113196e-09,8.8140531e-10,4.6113196e-09,1.048136e-09,4.6113196e-09,7.1947296e-10,4.6113196e-09,2.452912e-10,4.6113196e-09,9.7706157e-10,4.6113196e-09,1.0014546e-09,4.6113196e-09,1.1624615e-09,4.6113196e-09,7.4400917e-10,4.6113196e-09,2.4737884e-10,4.6113196e-09,1.0844242e-09,4.6113196e-09,1.1108646e-09,4.6113196e-09,1.2378894e-09
4.6613196e-09,8.9879496e-11,4.6613196e-09,8.9961512e-11,4.6613196e-09,9.0705738e-11,4.6613196e-09,9.8710496e-11,4.6613196e-09,1.2844407e-10,4.6613196e-09,2.7189458e-10,4.6613196e-09,2.714845e-10,4.6613196e-09,2.6766937e-10,4.6613196e-09,2.2607658e-10,4.6613196e-09,1.4612081e-10,4.6613196e-09,3.525644e-10,4.6613196e-09,3.5172889e-10,4.6613196e-09,3.4391451e-10,4.6613196e-09,2.7672404e-10,4.6613196e-09,3.5740116e-10,4.6613196e-09,3.9993171e-10,4.6613196e-09,3.9923424e-10,4.6613196e-09,3.9461212e-10,4.6613196e-09,6.5404846e-10,4.6613196e-09,2.6597896e-10,4.6613196e-09,4.9166161e-10,4.6613196e-09,4.9241004e-10,4.6613196e-09,5.0843103e-10,4.6613196e-09,7.3455115e-10,4.6613196e-09,2.5368161e-10,4.6613196e-09,5.8861013e-10,4.6613196e-09,5.9286856e-10,4.6613196e-09,6.5454017e-10,4.6613196e-09,6.8894124e-10,4.6613196e-09,2.4887265e-10,4.6613196e-09,6.8096563e-10,4.6613196e-09,6.9038553e-10,4.6613196e-09,8.1152938e-10,4.6613196e-09,6.9618679e-10,4.6613196e-09,2.4398146e-10,4.6613196e-09,8.2604517e-10,4.6613196e-09,8.4517893e-10,4.6613196e-09,1.0134231e-09,4.6613196e-09,7.0508562e-10,4.6613196e-09,2.3958344e-10,4.6613196e-09,9.3353122e-10,4.6613196e-09,9.5772845e-10,4.6613196e-09,1.1260628e-09,4.6613196e-09,7.2824469e-10,4.6613196e-09,2.4107621e-10,4.6613196e-09,1.0340541e-09,4.6613196e-09,1.0610553e-09,4.6613196e-09,1.2002342e-09
4.7113196e-09,8.4321455e-11,4.7113196e-09,8.440272e-11,4.7113196e-09,8.5143326e-11,4.7113196e-09,9.3176296e-11,4.7113196e-09,1.2416413e-10,4.7113196e-09,2.7007738e-10,4.7113196e-09,2.6967025e-10,4.7113196e-09,2.6587686e-10,4.7113196e-09,2.2448265e-10,4.7113196e-09,1.4351675e-10,4.7113196e-09,3.5095329e-10,4.7113196e-09,3.5011019e-10,4.7113196e-09,3.4221804e-10,4.7113196e-09,2.7154156e-10,4.7113196e-09,3.536346e-10,4.7113196e-09,3.969577e-10,4.7113196e-09,3.9615465e-10,4.7113196e-09,3.9028587e-10,4.7113196e-09,6.3783476e-10,4.7113196e-09,2.6197663e-10,4.7113196e-09,4.8498897e-10,4.7113196e-09,4.853995e-10,4.7113196e-09,4.9753614e-10,4.7113196e-09,7.2765763e-10,4.7113196e-09,2.4938984e-10,4.7113196e-09,5.7575122e-10,4.7113196e-09,5.7932484e-10,4.7113196e-09,6.3426013e-10,4.7113196e-09,6.7874822e-10,4.7113196e-09,2.4421105e-10,4.7113196e-09,6.6085453e-10,4.7113196e-09,6.6923335e-10,4.7113196e-09,7.8268049e-10,4.7113196e-09,6.8352263e-10,4.7113196e-09,2.3891259e-10,4.7113196e-09,7.9337948e-10,4.7113196e-09,8.1166858e-10,4.7113196e-09,9.8008621e-10,4.7113196e-09,6.9124649e-10,4.7113196e-09,2.3420865e-10,4.7113196e-09,8.9293537e-10,4.7113196e-09,9.1671761e-10,4.7113196e-09,1.0909721e-09,4.7113196e-09,7.130793e-10,4.7113196e-09,2.3514103e-10,4.7113196e-09,9.8651909e-10,4.7113196e-09,1.0138085e-09,4.7113196e-09,1.1639716e-09
4.7613196e-09,7.8939812e-11,4.7613196e-09,7.9020206e-11,4.7613196e-09,7.9754068e-11,4.7613196e-09,8.7775465e-11,4.7613196e-09,1.1986161e-10,4.7613196e-09,2.6825255e-10,4.7613196e-09,2.6784867e-10,4.7613196e-09,2.640791e-10,4.7613196e-09,2.2291396e-10,4.7613196e-09,1.4122681e-10,4.7613196e-09,3.4935887e-10,4.7613196e-09,3.4850985e-10,4.7613196e-09,3.4055065e-10,4.7613196e-09,2.6690341e-10,4.7613196e-09,3.4996313e-10,4.7613196e-09,3.943288e-10,4.7613196e-09,3.9343685e-10,4.7613196e-09,3.8649874e-10,4.7613196e-09,6.2160517e-10,4.7613196e-09,2.5817515e-10,4.7613196e-09,4.7921538e-10,4.7613196e-09,4.7932679e-10,4.7613196e-09,4.8791553e-10,4.7613196e-09,7.2102346e-10,4.7613196e-09,2.4532087e-10,4.7613196e-09,5.6450821e-10,4.7613196e-09,5.674428e-10,4.7613196e-09,6.157979e-10,4.7613196e-09,6.6903353e-10,4.7613196e-09,2.3980061e-10,4.7613196e-09,6.430643e-10,4.7613196e-09,6.5042688e-10,4.7613196e-09,7.557653e-10,4.7613196e-09,6.7135152e-10,4.7613196e-09,2.3413298e-10,4.7613196e-09,7.6345685e-10,4.7613196e-09,7.8078548e-10,4.7613196e-09,9.4809817e-10,4.7613196e-09,6.7792374e-10,4.7613196e-09,2.2914595e-10,4.7613196e-09,8.552173e-10,4.7613196e-09,8.7838241e-10,4.7613196e-09,1.0571359e-09,4.7613196e-09,6.9847889e-10,4.7613196e-09,2.2955122e-10,4.7613196e-09,9.4180957e-10,4.7613196e-09,9.691189e-10,4.7613196e-09,1.129021e-09
4.8113196e-09,7.3742421e-11,4.8113196e-09,7.3821792e-11,4.8113196e-09,7.4545535e-11,4.8113196e-09,8.2517684e-11,4.8113196e-09,1.1554362e-10,4.8113196e-09,2.6642018e-10,4.8113196e-09,2.6601883e-10,4.8113196e-09,2.6227708e-10,4.8113196e-09,2.2136921e-10,4.8113196e-09,1.3920809e-10,4.8113196e-09,3.4777475e-10,4.8113196e-09,3.4692e-10,4.8113196e-09,3.3890221e-10,4.8113196e-09,2.627348e-10,4.8113196e-09,3.4637234e-10,4.8113196e-09,3.9197301e-10,4.8113196e-09,3.9100619e-10,4.8113196e-09,3.8315704e-10,4.8113196e-09,6.0539289e-10,4.8113196e-09,2.5456079e-10,4.8113196e-09,4.7419541e-10,4.8113196e-09,4.7404469e-10,4.8113196e-09,4.7942503e-10,4.8113196e-09,7.1460683e-10,4.8113196e-09,2.4145882e-10,4.8113196e-09,5.5468397e-10,4.8113196e-09,5.5702877e-10,4.8113196e-09,5.9903671e-10,4.8113196e-09,6.5976941e-10,4.8113196e-09,2.3562479e-10,4.8113196e-09,6.2737136e-10,4.8113196e-09,6.3375663e-10,4.8113196e-09,7.3072713e-10,4.8113196e-09,6.5964475e-10,4.8113196e-09,2.2962391e-10,4.8113196e-09,7.3615262e-10,4.8113196e-09,7.5242827e-10,4.8113196e-09,9.1743549e-10,4.8113196e-09,6.6508743e-10,4.8113196e-09,2.2437524e-10,4.8113196e-09,8.2030369e-10,4.8113196e-09,8.4267135e-10,4.8113196e-09,1.0245092e-09,4.8113196e-09,6.8441164e-10,4.8113196e-09,2.2428606e-10,4.8113196e-09,8.9990136e-10,4.8113196e-09,9.269763e-10,4.8113196e-09,1.0953113e-09
4.8613196e-09,6.8737095e-11,4.8613196e-09,6.8814743e-11,4.8613196e-09,6.9525845e-11,4.8613196e-09,7.741266e-11,4.8613196e-09,1.1121739e-10,4.8613196e-09,2.645799e-10,4.8613196e-09,2.6418146e-10,4.8613196e-09,2.6047031e-10,4.8613196e-09,2.198466e-10,4.8613196e-09,1.3742265e-10,4.8613196e-09,3.4619454e-10,4.8613196e-09,3.4533501e-10,4.8613196e-09,3.3726496e-10,4.8613196e-09,2.5896954e-10,4.8613196e-09,3.4284713e-10,4.8613196e-09,3.8983024e-10,4.8613196e-09,3.88801e-10,4.8613196e-09,3.8018025e-10,4.8613196e-09,5.892334e-10,4.8613196e-09,2.51121e-10,4.8613196e-09,4.6980191e-10,4.8613196e-09,4.6942346e-10,4.8613196e-09,4.7193002e-10,4.8613196e-09,7.0837009e-10,4.8613196e-09,2.3778959e-10,4.8613196e-09,5.4609342e-10,4.8613196e-09,5.4790084e-10,4.8613196e-09,5.838574e-10,4.8613196e-09,6.5093034e-10,4.8613196e-09,2.3166694e-10,4.8613196e-09,6.1355683e-10,4.8613196e-09,6.1901533e-10,4.8613196e-09,7.0750089e-10,4.8613196e-09,6.4837547e-10,4.8613196e-09,2.2536768e-10,4.8613196e-09,7.1132983e-10,4.8613196e-09,7.2648306e-10,4.8613196e-09,8.8807751e-10,4.8613196e-09,6.5270928e-10,4.8613196e-09,2.1987777e-10,4.8613196e-09,7.8810696e-10,4.8613196e-09,8.0951937e-10,4.8613196e-09,9.930521e-10,4.8613196e-09,6.7084725e-10,4.8613196e-09,2.1932558e-10,4.8613196e-09,8.6075873e-10,4.8613196e-09,8.8735687e-10,4.8613196e-09,1.0627782e-09
4.9113196e-09,6.3929561e-11,4.9113196e-09,6.4005267e-11,4.9113196e-09,6.470088e-11,4.9113196e-09,7.246947e-11,4.9113196e-09,1.0689139e-10,4.9113196e-09,2.6273135e-10,4.9113196e-09,2.62337e-10,4.9113196e-09,2.5865789e-10,4.9113196e-09,2.1834559e-10,4.9113196e-09,1.3583903e-10,4.9113196e-09,3.4461569e-10,4.9113196e-09,3.4375144e-10,4.9113196e-09,3.3563588e-10,4.9113196e-09,2.555487e-10,4.9113196e-09,3.3937541e-10,4.9113196e-09,3.8785212e-10,4.9113196e-09,3.8677077e-10,4.9113196e-09,3.7749951e-10,4.9113196e-09,5.7316438e-10,4.9113196e-09,2.4784391e-10,4.9113196e-09,4.659231e-10,4.9113196e-09,4.6534868e-10,4.9113196e-09,4.6530315e-10,4.9113196e-09,7.0227703e-10,4.9113196e-09,2.3429969e-10,4.9113196e-09,5.3856699e-10,4.9113196e-09,5.3988912e-10,4.9113196e-09,5.7013893e-10,4.9113196e-09,6.4249168e-10,4.9113196e-09,2.2791307e-10,4.9113196e-09,6.0140834e-10,4.9113196e-09,6.059997e-10,4.9113196e-09,6.8601536e-10,4.9113196e-09,6.3751874e-10,4.9113196e-09,2.2134743e-10,4.9113196e-09,6.888417e-10,4.9113196e-09,7.0282588e-10,4.9113196e-09,8.6000453e-10,4.9113196e-09,6.4076299e-10,4.9113196e-09,2.1563504e-10,4.9113196e-09,7.5852427e-10,4.9113196e-09,7.7884855e-10,4.9113196e-09,9.6273087e-10,4.9113196e-09,6.5775821e-10,4.9113196e-09,2.1465091e-10,4.9113196e-09,8.2432762e-10,4.9113196e-09,8.5022941e-10,4.9113196e-09,1.031364e-09
4.9613196e-09,5.932465e-11,4.9613196e-09,5.9398603e-11,4.9613196e-09,6.0075721e-11,4.9613196e-09,6.7695943e-11,4.9613196e-09,1.0257496e-10,4.9613196e-09,2.608751e-10,4.9613196e-09,2.6048488e-10,4.9613196e-09,2.5684026e-10,4.9613196e-09,2.1686458e-10,4.9613196e-09,1.3442578e-10,4.9613196e-09,3.4303521e-10,4.9613196e-09,3.4216774e-10,4.9613196e-09,3.3401019e-10,4.9613196e-09,2.5242126e-10,4.9613196e-09,3.3594626e-10,4.9613196e-09,3.8599942e-10,4.9613196e-09,3.8487478e-10,4.9613196e-09,3.7505681e-10,4.9613196e-09,5.5722427e-10,4.9613196e-09,2.4471848e-10,4.9613196e-09,4.6246363e-10,4.9613196e-09,4.6172143e-10,4.9613196e-09,4.5942844e-10,4.9613196e-09,6.9629373e-10,4.9613196e-09,2.3097671e-10,4.9613196e-09,5.3194912e-10,4.9613196e-09,5.3283808e-10,4.9613196e-09,5.5776061e-10,4.9613196e-09,6.3443095e-10,4.9613196e-09,2.2434886e-10,4.9613196e-09,5.9072405e-10,4.9613196e-09,5.945142e-10,4.9613196e-09,6.661917e-10,4.9613196e-09,6.2705142e-10,4.9613196e-09,2.1754747e-10,4.9613196e-09,6.6853255e-10,4.9613196e-09,6.8132342e-10,4.9613196e-09,8.3319815e-10,4.9613196e-09,6.2922436e-10,4.9613196e-09,2.1163051e-10,4.9613196e-09,7.3143868e-10,4.9613196e-09,7.505687e-10,4.9613196e-09,9.3351663e-10,4.9613196e-09,6.4511773e-10,4.9613196e-09,2.1024409e-10,4.9613196e-09,7.9053984e-10,4.9613196e-09,8.1554845e-10,4.9613196e-09,1.0010186e-09
5.0113196e-09,5.4926549e-11,5.0113196e-09,5.49986e-11,5.0113196e-09,5.5655233e-11,5.0113196e-09,6.3098814e-11,5.0113196e-09,9.8277153e-11,5.0113196e-09,2.5901181e-10,5.0113196e-09,2.5862525e-10,5.0113196e-09,2.5501838e-10,5.0113196e-09,2.1540366e-10,5.0113196e-09,1.3315989e-10,5.0113196e-09,3.4145187e-10,5.0113196e-09,3.4058028e-10,5.0113196e-09,3.3238537e-10,5.0113196e-09,2.4954179e-10,5.0113196e-09,3.3254997e-10,5.0113196e-09,3.8424124e-10,5.0113196e-09,3.8308034e-10,5.0113196e-09,3.7280373e-10,5.0113196e-09,5.4145136e-10,5.0113196e-09,2.4173484e-10,5.0113196e-09,4.5934194e-10,5.0113196e-09,4.5845726e-10,5.0113196e-09,4.5420027e-10,5.0113196e-09,6.9038939e-10,5.0113196e-09,2.2780888e-10,5.0113196e-09,5.2610028e-10,5.0113196e-09,5.2660582e-10,5.0113196e-09,5.466032e-10,5.0113196e-09,6.267267e-10,5.0113196e-09,2.2096143e-10,5.0113196e-09,5.813142e-10,5.0113196e-09,5.8437278e-10,5.0113196e-09,6.4794606e-10,5.0113196e-09,6.1695199e-10,5.0113196e-09,2.1395254e-10,5.0113196e-09,6.5024237e-10,5.0113196e-09,6.6183593e-10,5.0113196e-09,8.0763986e-10,5.0113196e-09,6.1807069e-10,5.0113196e-09,2.0784751e-10,5.0113196e-09,7.0672245e-10,5.0113196e-09,7.2457771e-10,5.0113196e-09,9.0538484e-10,5.0113196e-09,6.329017e-10,5.0113196e-09,2.0608768e-10,5.0113196e-09,7.5931391e-10,5.0113196e-09,7.8325646e-10,5.0113196e-09,9.7169658e-10
5.0613196e-09,5.0738053e-11,5.0613196e-09,5.0807524e-11,5.0613196e-09,5.1442365e-11,5.0613196e-09,5.8684917e-11,5.0613196e-09,9.400688e-11,5.0613196e-09,2.5714016e-10,5.0613196e-09,2.5675882e-10,5.0613196e-09,2.5319184e-10,5.0613196e-09,2.1396273e-10,5.0613196e-09,1.3201826e-10,5.0613196e-09,3.3986444e-10,5.0613196e-09,3.3898973e-10,5.0613196e-09,3.3076106e-10,5.0613196e-09,2.4687318e-10,5.0613196e-09,3.2917869e-10,5.0613196e-09,3.8255297e-10,5.0613196e-09,3.8136172e-10,5.0613196e-09,3.7070012e-10,5.0613196e-09,5.2588345e-10,5.0613196e-09,2.3888327e-10,5.0613196e-09,4.5648909e-10,5.0613196e-09,4.5548415e-10,5.0613196e-09,4.4952314e-10,5.0613196e-09,6.8453483e-10,5.0613196e-09,2.2478582e-10,5.0613196e-09,5.2089627e-10,5.0613196e-09,5.2106549e-10,5.0613196e-09,5.3655082e-10,5.0613196e-09,6.1935901e-10,5.0613196e-09,2.1773873e-10,5.0613196e-09,5.7300333e-10,5.0613196e-09,5.7540118e-10,5.0613196e-09,6.3118916e-10,5.0613196e-09,6.0720058e-10,5.0613196e-09,2.1054845e-10,5.0613196e-09,6.3380691e-10,5.0613196e-09,6.4421829e-10,5.0613196e-09,7.8330913e-10,5.0613196e-09,6.0728071e-10,5.0613196e-09,2.0427106e-10,5.0613196e-09,6.8423627e-10,5.0613196e-09,7.0076303e-10,5.0613196e-09,8.7831437e-10,5.0613196e-09,6.2108706e-10,5.0613196e-09,2.0216539e-10,5.0613196e-09,7.3055205e-10,5.0613196e-09,7.5328502e-10,5.0613196e-09,9.433595e-10
5.1113196e-09,4.6761155e-11,5.1113196e-09,4.6827573e-11,5.1113196e-09,4.7438477e-11,5.1113196e-09,5.4458414e-11,5.1113196e-09,8.9774272e-11,5.1113196e-09,2.5526113e-10,5.1113196e-09,2.5488486e-10,5.1113196e-09,2.5136023e-10,5.1113196e-09,2.1253927e-10,5.1113196e-09,1.3098258e-10,5.1113196e-09,3.3827255e-10,5.1113196e-09,3.3739498e-10,5.1113196e-09,3.2913592e-10,5.1113196e-09,2.4438278e-10,5.1113196e-09,3.2582558e-10,5.1113196e-09,3.8091568e-10,5.1113196e-09,3.7969885e-10,5.1113196e-09,3.6871349e-10,5.1113196e-09,5.1055693e-10,5.1113196e-09,2.361555e-10,5.1113196e-09,4.538489e-10,5.1113196e-09,4.5274263e-10,5.1113196e-09,4.4531175e-10,5.1113196e-09,6.7870435e-10,5.1113196e-09,2.2189726e-10,5.1113196e-09,5.1622754e-10,5.1113196e-09,5.1610443e-10,5.1113196e-09,5.2749153e-10,5.1113196e-09,6.1230875e-10,5.1113196e-09,2.1466917e-10,5.1113196e-09,5.6563036e-10,5.1113196e-09,5.674385e-10,5.1113196e-09,6.1582876e-10,5.1113196e-09,5.9777851e-10,5.1113196e-09,2.0732218e-10,5.1113196e-09,6.1906282e-10,5.1113196e-09,6.2832268e-10,5.1113196e-09,7.6018508e-10,5.1113196e-09,5.9683512e-10,5.1113196e-09,2.0088676e-10,5.1113196e-09,6.6383428e-10,5.1113196e-09,6.7900296e-10,5.1113196e-09,8.522863e-10,5.1113196e-09,6.0965232e-10,5.1113196e-09,1.9846182e-10,5.1113196e-09,7.0414379e-10,5.1113196e-09,7.2555179e-10,5.1113196e-09,9.1597279e-10
5.1613196e-09,4.2994817e-11,5.1613196e-09,4.3058841e-11,5.1613196e-09,4.3645023e-11,5.1613196e-09,5.0422827e-11,5.1613196e-09,8.5588917e-11,5.1613196e-09,2.5337501e-10,5.1613196e-09,2.5300359e-10,5.1613196e-09,2.4952431e-10,5.1613196e-09,2.1113381e-10,5.1613196e-09,1.3003629e-10,5.1613196e-09,3.3667474e-10,5.1613196e-09,3.3579524e-10,5.1613196e-09,3.275085e-10,5.1613196e-09,2.4204078e-10,5.1613196e-09,3.2248442e-10,5.1613196e-09,3.7931496e-10,5.1613196e-09,3.7807626e-10,5.1613196e-09,3.6681746e-10,5.1613196e-09,4.9550597e-10,5.1613196e-09,2.3354359e-10,5.1613196e-09,4.5137362e-10,5.1613196e-09,4.5018256e-10,5.1613196e-09,4.4149135e-10,5.1613196e-09,6.7287474e-10,5.1613196e-09,2.1913362e-10,5.1613196e-09,5.1199947e-10,5.1613196e-09,5.1162406e-10,5.1613196e-09,5.1931875e-10,5.1613196e-09,6.0555816e-10,5.1613196e-09,2.1174217e-10,5.1613196e-09,5.5905074e-10,5.1613196e-09,5.6033767e-10,5.1613196e-09,6.017692e-10,5.1613196e-09,5.886687e-10,5.1613196e-09,2.0426093e-10,5.1613196e-09,6.058479e-10,5.1613196e-09,6.1400122e-10,5.1613196e-09,7.3824347e-10,5.1613196e-09,5.8671564e-10,5.1613196e-09,1.9768143e-10,5.1613196e-09,6.4536505e-10,5.1613196e-09,6.5916963e-10,5.1613196e-09,8.2728312e-10,5.1613196e-09,5.9857783e-10,5.1613196e-09,1.9496235e-10,5.1613196e-09,6.7996835e-10,5.1613196e-09,6.9996511e-10,5.1613196e-09,8.8950814e-10
