depth_um,-115.000000,-105.000000,-95.000000,-85.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,85.000000,95.000000,105.000000,115.000000
6.9,0.0,3509989.316239316,13114423.076923076,64170806.62393163,359639396.36752135,680800480.7692307,1278969764.957265,1932489129.273504,2510317280.982906,3077291452.9914527,3906312569.444444,30002766025.641026,31056894978.63248,3874214983.9743586,3259588675.213675,2855109294.8717947,1925905689.102564,1463888755.34188,514461004.2735042,261936645.2991453,85432158.11965813,2621848.290598291,0.0,0.0
7.1,0.0,4490651.709401709,5514209.401709402,61923346.688034184,293938541.6666666,706616025.6410255,1345242174.1452992,2029981383.5470085,2523513672.542735,3144287740.3846154,4043136137.820513,30184156517.094013,29599687526.7094,3861174519.230769,3535579326.9230766,2751878125.0,1959859375.0,1101013060.897436,533122061.96581197,291296741.4529914,76743082.26495726,3041746.7948717945,0.0,0.0
7.3,0.0,2235416.666666667,7983279.914529913,84309305.55555557,244446661.32478634,455079225.42735046,1248621901.7094018,1963562419.8717947,2243854487.179487,3538005849.3589745,3674085649.038461,30388111645.299145,30722670673.076923,3432389690.17094,3404464209.401709,2662986832.2649574,2529833867.5213675,1183346314.102564,537853098.2905983,231516025.64102566,94198637.82051282,1576736.1111111112,0.0,0.0
7.5,0.0,5515224.358974359,19603766.025641024,62032905.98290597,264418830.12820512,645280368.5897436,1481607532.051282,1791247596.1538463,2878897329.059829,4002548424.1452994,4031238808.760684,29899314102.5641,29640774038.46154,3555674919.8717947,3444506410.25641,2832402564.1025643,2049761752.1367521,1132690998.9316237,515684561.9658119,214342147.43589744,92239636.75213674,13280422.00854701,0.0,0.0
7.7,0.0,3401442.3076923075,27249572.649572648,60080101.49572649,316205929.48717946,708002403.8461537,1373703899.5726495,2139816746.7948718,2574443429.4871793,3537733039.5299144,4288531116.4529915,31429413728.632477,31157082532.05128,4154249465.811966,3365168028.846154,2657589075.8547006,2102126148.5042737,1168508653.846154,660938301.2820512,260265625.00000003,71137179.48717949,4295886.752136752,0.0,0.0
7.9,0.0,8152243.589743589,38005876.068376064,47311939.102564104,254172809.82905978,631754941.2393162,1492290464.7435899,2389641773.5042734,2906818803.418803,3575930021.367522,3936234428.418803,31291166132.47863,30592785523.504272,4075082158.119658,3431630795.9401712,2725447783.119658,2223116987.179487,1274242788.4615386,626956730.7692307,371077136.75213677,39385470.08547009,1416800.2136752137,0.0,0.0
8.1,0.0,24716613.247863248,15672248.93162393,70539743.5897436,338424893.16239315,561222248.9316239,1262571047.0085468,2478159054.4871793,2978499839.7435894,3183370940.1709404,4389053846.153846,30642170940.17094,31754433493.589745,4361034455.128205,3230165998.9316244,2725905849.3589745,2014792200.8547008,1168842414.5299144,506868162.3931623,285226762.82051283,47908066.23931623,1687499.9999999998,0.0,0.0
8.3,0.0,0.0,20648771.367521368,27125916.132478632,271445886.75213677,617399065.1709402,1339048611.1111112,2160608662.126068,3344236271.3675213,3714333333.333333,4106327190.17094,32708012286.324787,31297740384.615383,4164746260.6837606,3269639423.076923,3053160897.4358974,2277660202.9914527,1127184294.871795,747643696.5811965,294259615.3846154,79825454.05982906,6178498.931623932,0.0,0.0
8.5,0.0,34770299.145299144,11721688.034188036,25991907.051282052,262522702.991453,611364583.3333334,1326526175.213675,2722832120.7264953,3606594898.504273,3815343215.811966,4820481009.615384,32135218215.81197,31633298611.11111,4236825320.5128202,3508602617.5213675,2554717788.461539,2331229166.6666665,988260096.1538461,582773504.2735043,256896901.7094017,57666266.025641024,17844070.512820512,0.0,0.0
8.7,0.0,2643776.7094017095,14432692.307692308,66396581.1965812,266690705.12820512,734598771.3675214,1385758547.008547,2336721661.324786,2908577670.940171,3868684829.059829,4308663488.247863,31150073611.11111,32694780448.71795,4451746527.777778,3411782505.341881,2470709855.769231,2240898504.273504,1277695245.7264957,641169337.6068375,291004139.95726496,42781650.64102564,7043803.418803418,0.0,0.0
8.9,0.0,2998130.341880342,8145032.051282051,28409428.418803416,297009615.38461536,555857986.111111,1418823183.7606838,2059427996.7948716,3026052938.034188,3713466079.0598288,4780518349.358974,31399940438.034187,31608082532.051285,4684395032.051282,3707678552.350427,2840151201.9230766,1941021634.6153846,1313123824.7863247,750404647.4358972,333059802.3504273,81239129.27350427,12809107.905982908,0.0,0.0
