# Geant4 depth energy profile
# NEvents: 100000
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
8.235000e+01,4.179920e+02
8.245000e+01,4.000639e+02
8.255000e+01,4.051630e+02
8.265000e+01,4.146162e+02
8.275000e+01,4.075544e+02
8.285000e+01,4.103618e+02
8.295000e+01,3.847167e+02
8.305000e+01,3.777127e+02
8.315000e+01,3.702593e+02
8.325000e+01,3.958894e+02
8.335000e+01,3.947152e+02
8.345000e+01,3.934309e+02
8.355000e+01,3.803565e+02
8.365000e+01,3.712837e+02
8.375000e+01,3.980892e+02
8.385000e+01,3.779211e+02
8.395000e+01,3.634032e+02
8.405000e+01,3.515391e+02
8.415000e+01,3.655903e+02
8.425000e+01,3.724888e+02
8.435000e+01,3.542602e+02
8.445000e+01,3.533615e+02
8.455000e+01,3.290036e+02
8.465000e+01,3.383092e+02
8.475000e+01,3.486195e+02
8.485000e+01,3.513941e+02
8.495000e+01,3.322792e+02
8.505000e+01,3.304650e+02
8.515000e+01,3.329662e+02
8.525000e+01,3.385263e+02
8.535000e+01,3.296703e+02
8.545000e+01,3.204541e+02
8.555000e+01,3.404709e+02
8.565000e+01,3.150066e+02
8.575000e+01,3.119542e+02
