depth_um,-85.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,85.000000
17.3,0.0,0.0,15360957.383378003,34642778.96379523,85559559.69690245,631082990.409972,1994782885.7982848,7373481884.58395,22707439144.151142,22358340929.71782,7576547300.254609,2009121815.7181082,465644340.53668493,175901854.9538262,14400511.015240196,0.0,0.0,0.0
17.5,0.0,0.0,20287030.20223519,55371096.35437501,59984399.05358342,508845798.16159046,1889501574.9072897,7729582921.686525,22818461223.504215,21434919054.4595,7837519724.05153,1962802537.023475,372472105.4607446,136124879.43228522,24203584.853907473,0.0,0.0,0.0
17.7,0.0,0.0,26079047.108082376,58104195.84697998,56558144.56106715,652995490.0162753,2048978963.5659542,7359184964.05806,21388011191.724907,21786786796.639057,8442830328.387056,2010335713.7349272,497415170.2875296,124467875.98211478,35683209.1062006,0.0,0.0,0.0
17.9,0.0,0.0,13453263.289720794,146373022.0589593,109823001.52639663,557252762.7247888,2341678850.145116,7737744547.467267,22211106074.006283,20611372891.731792,7183040819.736168,2020291042.5895915,481367657.22554946,117220011.0850497,18914748.47399557,0.0,0.0,0.0
18.1,0.0,0.0,16777737.392445397,104755778.65233746,225876101.76234916,553658131.2628691,2079395235.4800754,7628226321.454134,21885328956.029907,19711971075.333084,7428081689.974113,1844697575.8060646,529694147.779183,145780025.90131795,19154284.98231593,0.0,0.0,0.0
18.3,0.0,0.0,53365506.04289671,52377531.07729765,215710997.45294857,442760722.5169266,1868241389.929596,7206040246.4173,20348445786.673492,20061977054.695297,7545916720.094773,2353300896.047551,426509158.4400659,137876452.43897042,24900031.218183734,0.0,0.0,0.0
18.5,0.0,0.0,21450697.956288993,63085363.571167156,110746529.40561038,417660022.90741336,2455983507.338204,7579488712.03814,21161893177.698563,20202227037.89154,7197915878.519152,2119211656.0878415,529904609.56333536,162301294.81248397,40426348.73836664,0.0,0.0,0.0
18.7,0.0,0.0,17390984.038904108,78019250.58982095,70537279.48311281,468130685.74897754,2195497736.3498282,7627190529.691849,21431008221.230854,19951917684.33481,6648138713.842206,1777844339.1610093,368294282.5471287,142829639.04080656,10094057.901706044,0.0,0.0,16807151.510280702
18.9,0.0,0.0,15698503.240741916,44527770.3664257,132029076.65494084,556736028.3241967,2342176853.786312,7839923046.030712,20326381766.649933,19576812261.11965,6747287973.083096,1906540833.9756174,397487681.3674506,214738747.7272692,1925417.9851733542,0.0,0.0,9613137.075098738
19.1,0.0,0.0,23826970.260184918,62121749.52880092,137224250.94158363,601296708.5632311,2257482936.49314,6841968398.195839,20065806999.099903,18356403052.214016,7173412937.891744,2120307482.8188372,847626633.6601046,135574496.03509763,2268092.457954706,0.0,0.0,0.0
19.3,0.0,0.0,15669654.779018825,88087476.8624024,159584938.74080065,534257069.3739965,2141418787.1077957,7590723736.028597,19260382836.660114,18713362265.05964,6558958427.081407,1836445331.9161463,430063062.66190594,130770718.06770182,9956150.941547422,0.0,0.0,0.0
19.5,0.0,0.0,33147674.43838946,46903820.17891748,79206336.50692056,470525613.39145446,2160525632.3975,6848217540.661172,18187994255.226692,18464640670.499493,6473148847.382905,2507859942.520892,584817128.5075356,98028619.06177232,15648046.715532118,0.0,0.0,0.0
19.7,0.0,0.0,34685731.117916286,29265010.884128653,104802087.03272432,521828925.8012436,2294342823.4439754,7235956138.934554,19000645617.260246,16962956169.223555,6527997503.752035,2026478784.9694643,548271652.0790744,106779394.53859176,4245927.909526881,0.0,0.0,0.0
19.9,0.0,18249197.492360476,30658674.41341009,27751971.288924836,270987817.7886207,531297292.6220223,2360422619.6315913,7502223933.570796,17824985953.627422,17781023085.165066,6819812364.778022,1999689085.232399,593644459.8825825,158269109.49256033,4267913.0770884,0.0,0.0,0.0
20.1,0.0,12932784.245665748,39291076.921146154,51961962.38685521,110997643.00902745,512665862.43943256,2457630924.1994267,7182244036.536498,16949011275.351503,16614354148.33187,6541864525.632639,2198679024.035347,596838169.3763255,160790842.15123332,3051714.7254133276,0.0,0.0,0.0
20.3,0.0,0.0,18516741.520317104,26373188.286435466,163141935.2160541,489076433.80701226,2446609755.9297957,7512730128.515863,16683877847.4827,15430657340.973404,7061955831.277966,2418092089.901129,426958628.7868339,200366745.78008473,3369387.1980346665,0.0,0.0,0.0
20.5,0.0,0.0,35544612.045585066,41934915.879243195,245355073.35307792,593818746.0728381,2195563088.485993,6758502972.84718,17270620035.72654,15242922978.332989,6755752149.463059,2264817309.0649667,414515287.9198662,185928260.38451105,3760297.053025177,0.0,0.0,0.0
20.7,0.0,0.0,73518400.3257214,88862689.70899272,117480816.26318945,795139403.0074443,1788898428.6163707,7635506130.837376,16589354674.769157,15003825155.182854,6510120583.4023285,2367707855.5424705,606684507.6112876,126859620.86620021,10992018.12464756,0.0,0.0,0.0
20.9,0.0,0.0,65186210.371942885,36777753.68334143,101741887.46562771,575019568.6846503,2153349869.7995386,7341856277.612315,17234149093.918465,15427104869.747047,6285887674.935564,2089367300.2135794,498213963.45191777,107792974.87087053,20567803.041136205,0.0,0.0,0.0
21.1,0.0,0.0,16414209.064326957,43258739.73386951,115490988.90203826,684092510.2062463,1965889322.4278457,7501282229.275175,16216183041.249638,14346813978.149927,7026610281.160352,2162661512.166826,574322642.6439908,129213240.52832222,61377798.61001249,0.0,0.0,0.0
